alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,2.2800295203506935,give_me_some_credit,1.72307333984375,29,2026,3.0,ha_uniform,0.853850594089878,0.37569501262984123,0.4093484419263456
0.5,2.318002033731399,give_me_some_credit,1.72307333984375,30,2026,3.0,ha_uniform,0.8539883881116997,0.37558739530482976,0.4104372355430183
0.5,2.355591390112542,give_me_some_credit,1.72307333984375,31,2026,3.0,ha_uniform,0.8538067783746563,0.375362290838152,0.40848056537102473
0.5,2.3927929144841604,give_me_some_credit,1.72307333984375,32,2026,3.0,ha_uniform,0.8539453518374095,0.3756464367580381,0.41316526610644255
0.5,2.429497552282611,give_me_some_credit,1.72307333984375,33,2026,3.0,ha_uniform,0.854041445769395,0.37585769350074477,0.41287613715885235
0.5,2.465815238126354,give_me_some_credit,1.72307333984375,34,2026,3.0,ha_uniform,0.8540567005419119,0.37593080899780773,0.4145150034891835
0.5,2.5017605997004373,give_me_some_credit,1.72307333984375,35,2026,3.0,ha_uniform,0.854088434922695,0.3759011952805603,0.41283124128312415
0.5,2.5373459360073283,give_me_some_credit,1.72307333984375,36,2026,3.0,ha_uniform,0.8541401563959363,0.3759625685397097,0.4133611691022965
0.5,2.5725673091354926,give_me_some_credit,1.72307333984375,37,2026,3.0,ha_uniform,0.8542457149678047,0.3763823654764519,0.41360166551006244
0.5,2.607321820709156,give_me_some_credit,1.72307333984375,38,2026,3.0,ha_uniform,0.8544061127766404,0.3762965843425806,0.4133148404993065
0.5,2.641754833778591,give_me_some_credit,1.72307333984375,39,2026,3.0,ha_uniform,0.8543947552087812,0.37639180420172536,0.4144645340751043
0.5,2.675888182656261,give_me_some_credit,1.72307333984375,40,2026,3.0,ha_uniform,0.8544491490509305,0.37648847820025966,0.4133148404993065
0.5,2.709657797165329,give_me_some_credit,1.72307333984375,41,2026,3.0,ha_uniform,0.8547065315813877,0.37687702476826523,0.4124137931034483
0.5,2.7430374624967095,give_me_some_credit,1.72307333984375,42,2026,3.0,ha_uniform,0.8550169717695403,0.3772664282745162,0.4166666666666667
