alpha,auc_mean,auc_std,auprc_mean,auprc_std,balanced_accuracy_mean,balanced_accuracy_std,baseline_variant,brier_mean,brier_std,client_auprc_mean_mean,client_auprc_mean_std,client_auprc_min_mean,client_auprc_min_std,client_f1_mean_mean,client_f1_mean_std,client_f1_min_mean,client_f1_min_std,communication_cost_mean,communication_cost_std,dataset,f1_mean,f1_std,num_runs,precision_mean,precision_std,recall_mean,recall_std,reference_scope,split,training_time_mean,training_time_std
None,0.863216891687552,0.003168027681911992,0.38769878249019113,0.007648762536876512,0.7215253748108742,0.008289924260804727,centralized_mlp,0.049624848277289024,0.0003296498467478045,,,,,,,,,0.0,0.0,give_me_some_credit,0.44120494189685483,0.00768868987950199,10,0.3972373360868973,0.013667283748139024,0.4972568578553616,0.020490061185638096,centralized_upper_reference,iid,52.369964599609375,0.20245278145751996
None,0.8620235257542872,0.0034272614835626452,0.38515477265411263,0.007679721410324105,0.7189316759895226,0.012504524677193034,fedavg_iid,0.04970137162149804,0.0003459388420904778,0.39040020720932483,0.007512304878492292,0.33755245906500503,0.009135139307892379,0.4399014439505141,0.006731966963895913,0.3998317513553152,0.008153135918482424,1540000.0,0.0,give_me_some_credit,0.4401167919390447,0.006835886680088224,10,0.4011616011878422,0.021903583136872774,0.49087281795511223,0.033304859491559084,non_private_federated_reference,iid,87.05164589881898,0.3227568223496859
0.1,0.7367794195525652,0.15310982151013286,0.2696649093759514,0.13020031074101515,0.6491995408870216,0.08188227082241209,fedavg_noniid,0.06172226519563042,0.005491886919182806,0.49795491417992616,0.07945443113249212,0.0,0.0,0.3308022874036245,0.1131574371834609,0.0,0.0,1540000.0,0.0,give_me_some_credit,0.3289479097904919,0.12778707071744008,10,0.293232602016563,0.13439519804305727,0.45890274314214463,0.2140487712749657,non_private_federated_reference,noniid_alpha=0.1,86.49790718555451,0.2825310190053515
0.5,0.8439796721805061,0.019081177657491004,0.360828496700235,0.03611653744419141,0.7165392555403776,0.019384910330472554,fedavg_noniid,0.059293979420168084,0.005790467678784006,0.4123218210438022,0.06676708472757677,0.04187946461915923,0.046483196382032924,0.3587928134751198,0.06686841286822975,0.0438497074045544,0.061819380340519973,1540000.0,0.0,give_me_some_credit,0.4188671002840472,0.025927244191589885,10,0.3648664904685583,0.03152755873718476,0.4955610972568579,0.043498846513978846,non_private_federated_reference,noniid_alpha=0.5,86.4514943599701,0.3286510416382063
0.1,0.8174444483540212,0.05339150531652896,0.3147737828620184,0.07715369845961288,0.6941274069692709,0.03694407829301408,fedprox_noniid,0.06202589132558181,0.005723685050630246,0.5113692415106987,0.08089095048493757,0.0,0.0,0.33800611893301047,0.07752118074025455,0.0,0.0,1540000.0,0.0,give_me_some_credit,0.37980095952159204,0.06573871167246204,10,0.3275406436505727,0.07073348777275953,0.45875311720698253,0.06438995247251536,non_private_federated_reference,noniid_alpha=0.1,108.32012269496917,0.45737812110697945
0.5,0.8521837645571728,0.010166699366994799,0.3700398071380483,0.02241778657482956,0.7169484442136309,0.014734632315065516,fedprox_noniid,0.058634478906019756,0.005633974721517912,0.41601065081874516,0.06194295597670893,0.04151396461122144,0.04588857120065597,0.359609041084363,0.06284276299531251,0.045150618015336694,0.06206604684420085,1540000.0,0.0,give_me_some_credit,0.42853099323368343,0.015660344056218887,10,0.38221423030493556,0.02585876689390479,0.4914214463840399,0.03641243146638281,non_private_federated_reference,noniid_alpha=0.5,107.4983922958374,0.5589360615321475
None,0.8646365609462681,0.0027905793839527247,0.3960752449558834,0.005410619427996674,0.7198185149735057,0.014882582038553414,hist_gbdt,0.04918342362904367,0.0002643208062092144,,,,,,,,,0.0,0.0,give_me_some_credit,0.4410255796093545,0.006496079136673999,10,0.40267672456125786,0.027915419922150752,0.49281795511221943,0.03995386395093036,centralized_upper_reference,iid,0.6218465089797973,0.6062432985144074
None,0.8569531947947598,0.0031897181235398036,0.37979832750450115,0.007598619799540714,0.716765137522331,0.011267925934998283,logistic_regression,0.051315043132277006,0.0004722966264083967,,,,,,,,,0.0,0.0,give_me_some_credit,0.43610397234280873,0.006272182217962633,10,0.3963045552881902,0.015800746056386282,0.48693266832917703,0.028453757270849287,centralized_upper_reference,iid,0.32396225929260253,0.05395502574765519
None,0.8654677202332622,0.0031202052419498,0.3983596405461083,0.005532388566373882,0.7247510443394996,0.015489746632254005,xgboost,0.04904493827019738,0.000269670670194733,,,,,,,,,0.0,0.0,give_me_some_credit,0.44268926750138193,0.0044370205736435,10,0.3976696755803334,0.0288178261268055,0.5051870324189526,0.041501833981967176,centralized_upper_reference,iid,0.46491684913635256,0.15747992498739213
