ablation_description,ablation_id,accountant,accuracy,adjacency,aggregation_strategy,aggregation_weights,alpha,auc,auprc,balance_gamma,balanced_accuracy,best_round,brier,class_weight_source,class_weighting,client_auc_mean,client_auc_min,client_auc_p10,client_auc_std,client_auc_valid,client_auprc_mean,client_auprc_min,client_auprc_p10,client_auprc_std,client_auprc_valid,client_balanced_accuracy_mean,client_balanced_accuracy_min,client_balanced_accuracy_p10,client_balanced_accuracy_std,client_balanced_accuracy_valid,client_brier_mean,client_brier_min,client_brier_p10,client_brier_std,client_brier_valid,client_eval_metrics,client_eval_num_slices,client_eval_positive_rates,client_eval_sizes,client_evaluation_protocol,client_f1_mean,client_f1_min,client_f1_p10,client_f1_std,client_f1_valid,client_label_rates,client_recall_mean,client_recall_min,client_recall_p10,client_recall_std,client_recall_valid,client_sample_counts,client_schedule_powers,client_sizes,communication_cost,configured_noise_multiplier,curve_method,dataset,delta,device,discrepancy_scale,epsilon,epsilon_history,epsilon_strategy,epsilon_tracking,f1,fixed_0_5_balanced_accuracy,fixed_0_5_f1,fixed_0_5_precision,fixed_0_5_recall,ha_prior_strength,ha_strength,max_grad_norm,mcc,metadata_epsilon,metadata_rng,method,model_selection_metric,noise_history,noise_max,noise_min,noise_multiplier,noise_strength,num_clients,num_features,opacus_version,positive_class_weight,precision,prediction_path,preprocessing_scope,privacy_claim_valid,privacy_mode,privacy_unit,probability_correction,prox_mu,python_version,recall,released_positive_rates,representativeness_strength,round_metrics,schedule_ha_coupling,schedule_power,secure_rng,seed,specificity,split,target_epsilon,threshold,threshold_strategy,torch_version,total_epsilon,training_time,use_heterogeneity_aware,v5_protocol,v5_source,v5_variant,validation_selection_score
Matched-epsilon DP-FedAvg,V5_dp_uniform_meta0_pow1_couple0_secure0,RDP,0.9077666666666667,fixed_size_replace_one,sample,"[0.16857407407407407, 0.009064814814814815, 0.03637962962962963, 0.20805555555555555, 0.16343518518518518, 0.06603703703703703, 0.005425925925925926, 0.02149074074074074, 0.023805555555555555, 0.2977314814814815]",0.5,0.8307490961825655,0.3348274264085244,,0.7044787121319758,49,0.06664308428502659,fixed_public_protocol,balanced,0.8070995680592666,0.5348591549295774,0.7161279609475032,0.11489453382984936,10,0.4015740073232113,0.007924794209383017,0.016623861770340722,0.4085058351862068,10,0.7202364132664623,0.5954225352112676,0.6734866468786213,0.09363931930869104,10,0.2591222291073535,0.0014400836937829863,0.0015327177024145495,0.36096439192554614,10,"[{'accuracy': 0.9230769230769231, 'precision': 0.20053475935828877, 'recall': 0.45454545454545453, 'f1': 0.2782931354359926, 'balanced_accuracy': 0.6967126291533486, 'specificity': 0.9388798037612428, 'mcc': 0.26708503506920256, 'brier': 0.03253376267537927, 'threshold': 0.0008429210123402281, 'auc': 0.8397309150375382, 'auprc': 0.20349685798736006}, {'accuracy': 0.5147058823529411, 'precision': 0.9925373134328358, 'recall': 0.5037878787878788, 'f1': 0.6683417085427136, 'balanced_accuracy': 0.6893939393939394, 'specificity': 0.875, 'mcc': 0.12801211932741044, 'brier': 0.9675284135650766, 'threshold': 0.0008429210123402281, 'auc': 0.7362689393939394, 'auprc': 0.9897827974037984}, {'accuracy': 0.692942254812099, 'precision': 0.9006410256410257, 'recall': 0.48034188034188036, 'f1': 0.6265328874024526, 'balanced_accuracy': 0.7095385291037465, 'specificity': 0.9387351778656127, 'mcc': 0.4624886213833396, 'brier': 0.5346298702050881, 'threshold': 0.0008429210123402281, 'auc': 0.8360663491098272, 'auprc': 0.8571141938128389}, {'accuracy': 0.9383210509452099, 'precision': 0.012953367875647668, 'recall': 0.5555555555555556, 'f1': 0.02531645569620253, 'balanced_accuracy': 0.7472146460595042, 'specificity': 0.9388737365634526, 'mcc': 0.07788966287642268, 'brier': 0.0014400836937829863, 'threshold': 0.0008429210123402281, 'auc': 0.8713478439132217, 'auprc': 0.007924794209383017}, {'accuracy': 0.9392208851723435, 'precision': 0.0547945205479452, 'recall': 0.42105263157894735, 'f1': 0.09696969696969697, 'balanced_accuracy': 0.6821604370638827, 'specificity': 0.9432682425488181, 'mcc': 0.13499829673605815, 'brier': 0.007732508738928865, 'threshold': 0.0008429210123402281, 'auc': 0.7805593119489371, 'auprc': 0.05245068318987586}, {'accuracy': 0.8026249369005553, 'precision': 0.7266881028938906, 'recall': 0.424812030075188, 'f1': 0.5361803084223014, 'balanced_accuracy': 0.6830754422287604, 'specificity': 0.9413388543823327, 'mcc': 0.44607888478748603, 'brier': 0.26787208885967273, 'threshold': 0.0008429210123402281, 'auc': 0.8136853520965975, 'auprc': 0.653195223039611}, {'accuracy': 0.5950920245398773, 'precision': 0.9661016949152542, 'recall': 0.47107438016528924, 'f1': 0.6333333333333333, 'balanced_accuracy': 0.7117276662731208, 'specificity': 0.9523809523809523, 'mcc': 0.3853738672280379, 'brier': 0.7404271844541549, 'threshold': 0.0008429210123402281, 'auc': 0.8105076741440378, 'auprc': 0.9312899094942609}, {'accuracy': 0.9224806201550387, 'precision': 0.0196078431372549, 'recall': 1.0, 'f1': 0.038461538461538464, 'balanced_accuracy': 0.9611801242236024, 'specificity': 0.922360248447205, 'mcc': 0.1344823225096602, 'brier': 0.0015430103700402788, 'threshold': 0.0008429210123402281, 'auc': 0.9767080745341615, 'auprc': 0.0625}, {'accuracy': 0.9369747899159664, 'precision': 0.023255813953488372, 'recall': 0.25, 'f1': 0.0425531914893617, 'balanced_accuracy': 0.5954225352112676, 'specificity': 0.9408450704225352, 'mcc': 0.05987487622535774, 'brier': 0.0055984267785380015, 'threshold': 0.0008429210123402281, 'auc': 0.5348591549295774, 'auprc': 0.017590424832669357}, {'accuracy': 0.9243170622480967, 'precision': 0.2149122807017544, 'recall': 0.513986013986014, 'f1': 0.3030927835051546, 'balanced_accuracy': 0.7259381839534511, 'specificity': 0.9378903539208883, 'mcc': 0.2991630033208737, 'brier': 0.03191694173287338, 'threshold': 0.0008429210123402281, 'auc': 0.8712620654848274, 'auprc': 0.24039518926231562}]",10,"[0.03262804076075554, 0.970588207244873, 0.5362052917480469, 0.0014418455539271235, 0.007750357035547495, 0.268551230430603, 0.7423312664031982, 0.001550387591123581, 0.005602241028100252, 0.03201970458030701]","[5057, 272, 1091, 6242, 4903, 1981, 163, 645, 714, 8932]",held_out_label_profile_matched_slices,0.32490750392587475,0.02531645569620253,0.03714703018500487,0.2697369264264802,10,,0.5075155825036208,0.25,0.4039473684210526,0.1916033817893811,10,public_fixed_metadata,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[18206, 979, 3929, 22470, 17651, 7132, 586, 2321, 2571, 32155]",1540000,,dp_uniform,give_me_some_credit,9.259259259259259e-06,cuda,2.0,2.9997434259028317,"[1.0551156318741117, 1.1189540181443, 1.1746186579970577, 1.2263951657311456, 1.2760697340597824, 1.3233192653544654, 1.3702369156986494, 1.4154171008545584, 1.4603067752813927, 1.504551679937664, 1.547889810678597, 1.59122794141953, 1.6337665590279764, 1.675868557849941, 1.7179705566719057, 1.7593659606536012, 1.80044343777985, 1.8415209149060985, 1.8819858547392578, 1.9221827678869174, 1.962379681034577, 2.0019588469255885, 2.0413745716618723, 2.080751178811706, 2.119455382329044, 2.1581595858463816, 2.1965193717130265, 2.234561700169308, 2.272489598415678, 2.309906050906788, 2.347312490574534, 2.3841296559985787, 2.4209468214226235, 2.4571922789556067, 2.493398011014848, 2.5290720392950568, 2.5646395119894208, 2.5997617438471674, 2.634685838380062, 2.6692659559323, 2.7035527911838586, 2.7375987221207203, 2.771263479261888, 2.804781849971379, 2.837847169964993, 2.87084362914862, 2.903338452306515, 2.9358098742181014, 2.9677766500604665, 2.9997434259028317]",uniform,precomputed_exact_rdp,0.4050741775962159,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.36013902129654807,0.0,not_used,ha_dp_fedavg,validation_auprc,"[2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375, 2.177812646484375]",,,2.177812646484375,0.5,10,10,1.6.0,13.96,0.35600907029478457,results/predictions/gmsc_ha_dp_fedavg_noniid_alpha0p5_V5_dp_uniform_meta0_pow1_couple0_secure0_eps3p0_uniform_seed42.csv,public_benchmark_global,False,epsilon_allocation,record,inverse_positive_class_weight,,3.10.0,0.46982543640897756,,0.5,"[{'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06510944345123501, 'threshold': 0.5, 'auc': 0.4916926072031923, 'auprc': 0.06710179571972691}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06638197299620213, 'threshold': 0.5, 'auc': 0.5133273821162401, 'auprc': 0.0733036728106719}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06665973290060401, 'threshold': 0.5, 'auc': 0.5902946130832947, 'auprc': 0.09748649128565676}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0667128133184574, 'threshold': 0.5, 'auc': 0.6719894316717583, 'auprc': 0.1369239490170743}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06672694664949885, 'threshold': 0.5, 'auc': 0.7157557080686389, 'auprc': 0.17075971327100592}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06672514201890911, 'threshold': 0.5, 'auc': 0.74881413629705, 'auprc': 0.20154861842235078}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06671537078267088, 'threshold': 0.5, 'auc': 0.7722582163095565, 'auprc': 0.23007916177835988}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06670721667274632, 'threshold': 0.5, 'auc': 0.7842554824761636, 'auprc': 0.2479387757442993}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06670098658502632, 'threshold': 0.5, 'auc': 0.7943629384299564, 'auprc': 0.2613430905698411}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06669419728974078, 'threshold': 0.5, 'auc': 0.8024510856275991, 'auprc': 0.27291355027506536}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06668463291936526, 'threshold': 0.5, 'auc': 0.8072472083766294, 'auprc': 0.2833771205849349}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06668093407882181, 'threshold': 0.5, 'auc': 0.8118985778098067, 'auprc': 0.2892729535315965}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06667963383357255, 'threshold': 0.5, 'auc': 0.8154085673474822, 'auprc': 0.2923439867384833}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06666585311185474, 'threshold': 0.5, 'auc': 0.8193034893566227, 'auprc': 0.2980306994415336}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06665869191526277, 'threshold': 0.5, 'auc': 0.8218239786317382, 'auprc': 0.30228799508445847}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0666551472808533, 'threshold': 0.5, 'auc': 0.8231895034694029, 'auprc': 0.30364747320504826}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0666581712929695, 'threshold': 0.5, 'auc': 0.8240759505059463, 'auprc': 0.30447538941443536}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06666127816390009, 'threshold': 0.5, 'auc': 0.8254031713892622, 'auprc': 0.30391910890543533}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06665966938181772, 'threshold': 0.5, 'auc': 0.8266635273755244, 'auprc': 0.303892815866982}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06665965251703085, 'threshold': 0.5, 'auc': 0.8278408172282279, 'auprc': 0.3067494035896639}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0666504860491279, 'threshold': 0.5, 'auc': 0.8292955880525513, 'auprc': 0.3085599703174739}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06665218387846295, 'threshold': 0.5, 'auc': 0.8305620682175612, 'auprc': 0.30785743174698055}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06665104373216128, 'threshold': 0.5, 'auc': 0.8313691236277942, 'auprc': 0.3097457722473111}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664890462476745, 'threshold': 0.5, 'auc': 0.8321264061671148, 'auprc': 0.3117886006013583}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664689568196346, 'threshold': 0.5, 'auc': 0.8326851539663077, 'auprc': 0.3124106645151385}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664732795676423, 'threshold': 0.5, 'auc': 0.8320930572301164, 'auprc': 0.3123568306787804}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664522969797441, 'threshold': 0.5, 'auc': 0.8330507117631888, 'auprc': 0.3134942799691104}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664899078559593, 'threshold': 0.5, 'auc': 0.8332387240507412, 'auprc': 0.31385827994717075}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06665786876394314, 'threshold': 0.5, 'auc': 0.8327473422177722, 'auprc': 0.31257344066467124}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06665027640224591, 'threshold': 0.5, 'auc': 0.8333958370727939, 'auprc': 0.3148971491323204}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06665059620317071, 'threshold': 0.5, 'auc': 0.8344135642319455, 'auprc': 0.3155489481160453}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664572602802699, 'threshold': 0.5, 'auc': 0.8344887246074846, 'auprc': 0.3166682272462795}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664424699532248, 'threshold': 0.5, 'auc': 0.8342850121525976, 'auprc': 0.3178270479789016}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664023016502257, 'threshold': 0.5, 'auc': 0.8346724499699135, 'auprc': 0.31838781212375217}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664422008688625, 'threshold': 0.5, 'auc': 0.8344633927772104, 'auprc': 0.31704317618275635}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664376391825722, 'threshold': 0.5, 'auc': 0.8354019510074606, 'auprc': 0.31808108602103063}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664152272664428, 'threshold': 0.5, 'auc': 0.8356905111751788, 'auprc': 0.3169369611059633}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0666381700018058, 'threshold': 0.5, 'auc': 0.8364103248754343, 'auprc': 0.31634248795443887}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06663196097260628, 'threshold': 0.5, 'auc': 0.8369514795793158, 'auprc': 0.3172781942106505}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06663194983796365, 'threshold': 0.5, 'auc': 0.8378093656731543, 'auprc': 0.3171576609828601}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664032461360711, 'threshold': 0.5, 'auc': 0.837720008337791, 'auprc': 0.316968718284188}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06663690787403616, 'threshold': 0.5, 'auc': 0.8378265690479998, 'auprc': 0.31861410141695656}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06663037973399998, 'threshold': 0.5, 'auc': 0.8381178572589779, 'auprc': 0.3195629842890362}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06663653388967014, 'threshold': 0.5, 'auc': 0.8378864746510221, 'auprc': 0.31953632412836935}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664326437461349, 'threshold': 0.5, 'auc': 0.8380169753326988, 'auprc': 0.3201252551618551}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0666456952299231, 'threshold': 0.5, 'auc': 0.8382603279263887, 'auprc': 0.3202573059306922}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0666422052877103, 'threshold': 0.5, 'auc': 0.8386989861477756, 'auprc': 0.3223279052399622}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664358050877277, 'threshold': 0.5, 'auc': 0.8394631723067755, 'auprc': 0.3220328870349956}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664338851220333, 'threshold': 0.5, 'auc': 0.8393758749224455, 'auprc': 0.3251110328747153}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06664597974916736, 'threshold': 0.5, 'auc': 0.8389490196637359, 'auprc': 0.32435967151687606}]",0.0,1.0,False,42,0.9391319878549741,noniid_alpha=0.5,3.0,0.0008429210123402281,validation_f1,2.6.0+cu124,3.0,177.3941400051117,False,matched_record_dp_noniid_v5,reused_v5_matched_protocol,dp_uniform,0.4025834230355221
