alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.1,2.120341080812935,default_credit_card_clients,5.234748535856349,36,31415,3.0,full_ha_dp,0.6141072650308985,0.3729837162173968,0.0
0.1,2.181674760997187,default_credit_card_clients,5.163524148557913,37,31415,3.0,full_ha_dp,0.6189922000243844,0.38175881436321546,0.0
0.1,2.243262072753887,default_credit_card_clients,5.095130080492773,38,31415,3.0,full_ha_dp,0.6220674520046068,0.3873182923433387,0.0
0.1,2.305083543576888,default_credit_card_clients,5.02938371208336,39,31415,3.0,full_ha_dp,0.6241753901247331,0.3901804946546919,0.0
0.1,2.3671275612205402,default_credit_card_clients,4.9661185054613,40,31415,3.0,full_ha_dp,0.6283136797324571,0.3957360298649266,0.0
0.1,2.429391359574725,default_credit_card_clients,4.905182228313352,41,31415,3.0,full_ha_dp,0.6316448668381633,0.40130348450010916,0.0
0.1,2.4918821561721853,default_credit_card_clients,4.8464354117507416,42,31415,3.0,full_ha_dp,0.6334474965211967,0.4031413130734463,0.0
0.1,2.554618469178685,default_credit_card_clients,4.789750006612732,43,31415,3.0,full_ha_dp,0.6362436381480374,0.4057856093123604,0.0
0.1,2.6175874483102666,default_credit_card_clients,4.7350082087175815,44,31415,3.0,full_ha_dp,0.6394770862491297,0.41072297978654504,0.0
0.1,2.6807180571774745,default_credit_card_clients,4.682101428516916,45,31415,3.0,full_ha_dp,0.6422218393271526,0.4138486494878979,0.0
0.1,2.744167490300431,default_credit_card_clients,4.630929384633861,46,31415,3.0,full_ha_dp,0.6449232648051921,0.41721482354942074,0.0
0.1,2.807713010649615,default_credit_card_clients,4.581399304057813,47,31415,3.0,full_ha_dp,0.6472337342647759,0.41980663735094625,0.0
0.1,2.8715778170175743,default_credit_card_clients,4.533425214474994,48,31415,3.0,full_ha_dp,0.6486222327014557,0.42043689156587016,0.0
