ablation_description,ablation_id,accountant,accuracy,adjacency,aggregation_strategy,aggregation_weights,alpha,analysis_source,auc,auprc,balance_gamma,balanced_accuracy,best_round,brier,class_weight_source,class_weighting,client_auc_mean,client_auc_min,client_auc_p10,client_auc_std,client_auc_valid,client_auprc_mean,client_auprc_min,client_auprc_p10,client_auprc_std,client_auprc_valid,client_balanced_accuracy_mean,client_balanced_accuracy_min,client_balanced_accuracy_p10,client_balanced_accuracy_std,client_balanced_accuracy_valid,client_brier_mean,client_brier_min,client_brier_p10,client_brier_std,client_brier_valid,client_eval_metrics,client_eval_num_slices,client_eval_positive_rates,client_eval_sizes,client_evaluation_protocol,client_f1_mean,client_f1_min,client_f1_p10,client_f1_std,client_f1_valid,client_label_rates,client_recall_mean,client_recall_min,client_recall_p10,client_recall_std,client_recall_valid,client_sample_counts,client_schedule_powers,client_sizes,communication_cost,configured_noise_multiplier,curve_method,dataset,delta,device,discrepancy_scale,epsilon,epsilon_history,epsilon_strategy,epsilon_tracking,f1,fixed_0_5_balanced_accuracy,fixed_0_5_f1,fixed_0_5_precision,fixed_0_5_recall,global_rounds,ha_prior_strength,ha_strength,max_grad_norm,mcc,metadata_epsilon,metadata_rng,method,model_selection_metric,noise_history,noise_max,noise_min,noise_multiplier,noise_strength,num_clients,num_features,opacus_version,paper_method,positive_class_weight,precision,prediction_path,preprocessing_scope,privacy_claim_valid,privacy_mode,privacy_unit,probability_correction,prox_mu,python_version,recall,released_positive_rates,representativeness_strength,round_metrics,schedule_ha_coupling,schedule_power,secure_rng,seed,sensitivity_rounds,specificity,split,target_epsilon,threshold,threshold_strategy,torch_version,total_epsilon,training_time,use_heterogeneity_aware,v5_protocol,v5_source,v5_variant,validation_selection_score
Matched-epsilon DP-FedAvg,V5_dp_uniform_meta0_pow1_couple0_secure0,RDP,0.8421333333333333,fixed_size_replace_one,sample,"[0.011953703703703704, 0.014796296296296297, 0.00012962962962962963, 0.04416666666666667, 0.0027685185185185187, 0.09463888888888888, 0.0004166666666666667, 0.8066574074074074, 0.004712962962962963, 0.019759259259259258]",0.1,results/tables/gmsc_final_ablation_10seed_v6_raw.csv,0.6362612579107687,0.1441343099381654,,0.6019404961431036,48,0.06683288855881726,fixed_public_protocol,balanced,0.7692588980984886,0.5385177961969771,0.5846660165772795,0.3263171957060298,2,0.6020747116187796,0.0,0.0,0.5137542494143527,10,0.5833426366335791,0.32,0.33199999999999996,0.2583295853770716,10,0.5095107736436855,7.124747565241301e-12,1.488690606397052e-11,0.5175814577193556,10,"[{'accuracy': 0.8662952646239555, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.8662952646239555, 'specificity': 0.8662952646239555, 'mcc': 0.0, 'brier': 7.124747565241301e-12, 'threshold': 1.3601106264463319e-06, 'auc': nan, 'auprc': 0.0}, {'accuracy': 0.3333333333333333, 'precision': 1.0, 'recall': 0.3333333333333333, 'f1': 0.5, 'balanced_accuracy': 0.3333333333333333, 'specificity': 0.0, 'mcc': 0.0, 'brier': 0.9999924281917589, 'threshold': 1.3601106264463319e-06, 'auc': nan, 'auprc': 1.0}, {'accuracy': 0.5, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666, 'balanced_accuracy': 0.5, 'specificity': 0.0, 'mcc': 0.0, 'brier': 0.999996081652317, 'threshold': 1.3601106264463319e-06, 'auc': nan, 'auprc': 1.0}, {'accuracy': 0.32, 'precision': 1.0, 'recall': 0.32, 'f1': 0.48484848484848486, 'balanced_accuracy': 0.32, 'specificity': 0.0, 'mcc': 0.0, 'brier': 0.9999933615815175, 'threshold': 1.3601106264463319e-06, 'auc': nan, 'auprc': 1.0}, {'accuracy': 0.3373493975903614, 'precision': 1.0, 'recall': 0.3373493975903614, 'f1': 0.5045045045045045, 'balanced_accuracy': 0.3373493975903614, 'specificity': 0.0, 'mcc': 0.0, 'brier': 0.9999954538663091, 'threshold': 1.3601106264463319e-06, 'auc': nan, 'auprc': 1.0}, {'accuracy': 0.8812962310672772, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.8812962310672772, 'specificity': 0.8812962310672772, 'mcc': 0.0, 'brier': 1.98199245954004e-11, 'threshold': 1.3601106264463319e-06, 'auc': nan, 'auprc': 0.0}, {'accuracy': 0.75, 'precision': 0.25, 'recall': 1.0, 'f1': 0.4, 'balanced_accuracy': 0.8636363636363636, 'specificity': 0.7272727272727273, 'mcc': 0.42640143271122083, 'brier': 0.0833314205984096, 'threshold': 1.3601106264463319e-06, 'auc': 1.0, 'auprc': 1.0}, {'accuracy': 0.878801652892562, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.878801652892562, 'specificity': 0.878801652892562, 'mcc': 0.0, 'brier': 1.5749368119384878e-11, 'threshold': 1.3601106264463319e-06, 'auc': nan, 'auprc': 0.0}, {'accuracy': 0.3333333333333333, 'precision': 1.0, 'recall': 0.3333333333333333, 'f1': 0.5, 'balanced_accuracy': 0.3333333333333333, 'specificity': 0.0, 'mcc': 0.0, 'brier': 0.9999946267759192, 'threshold': 1.3601106264463319e-06, 'auc': nan, 'auprc': 0.9999999999999999}, {'accuracy': 0.8870151770657673, 'precision': 0.016129032258064516, 'recall': 0.14285714285714285, 'f1': 0.028985507246376812, 'balanced_accuracy': 0.5193807898586056, 'specificity': 0.8959044368600683, 'mcc': 0.013682208082964243, 'brier': 0.011804363727929867, 'threshold': 1.3601106264463319e-06, 'auc': 0.5385177961969771, 'auprc': 0.02074711618779579}]",10,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0833333358168602, 0.0, 1.0, 0.011804384179413319]","[359, 444, 4, 1325, 83, 2839, 12, 24200, 141, 593]",held_out_label_profile_matched_slices,0.3085005163266033,0.0,0.0,0.26732455651888626,10,,0.29668732071141707,0.0,0.0,0.3034251397394084,10,public_fixed_metadata,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1291, 1598, 14, 4770, 299, 10221, 45, 87119, 509, 2134]",1540000,,dp_uniform,give_me_some_credit,9.259259259259259e-06,cuda,2.0,2.9997887644215453,"[1.5049623333896922, 1.5712874034509208, 1.622681640382932, 1.6690932550022972, 1.7091946435342462, 1.7492960320661952, 1.7854900543199224, 1.8208502055426214, 1.8562103567653203, 1.8900650554568907, 1.9222372793982438, 1.9544095033395965, 1.9865817272809496, 2.018753951222302, 2.0489660891957167, 2.078905805886857, 2.1088455225779974, 2.1387852392691378, 2.1687249559602786, 2.198664672651419, 2.2270345460534693, 2.2553401265794233, 2.283645707105377, 2.3119512876313304, 2.340256868157284, 2.3685624486832375, 2.3968680292091915, 2.424143270209568, 2.45119643306301, 2.478249595916451, 2.5053027587698926, 2.532355921623334, 2.5594090844767754, 2.5864622473302172, 2.6135154101836586, 2.6398187369021056, 2.6658676241000046, 2.6919165112979035, 2.7179653984958025, 2.744014285693702, 2.7700631728916005, 2.7961120600895, 2.8221609472873985, 2.8481113003159977, 2.8733203728519796, 2.8985294453879615, 2.9237385179239435, 2.9489475904599254, 2.9741566629959073, 2.9997887644215453]",uniform,precomputed_exact_rdp,0.21563431599867505,0.5,0.0,0.0,0.0,50,0.0,0.0,1.0,0.1492619678648005,0.0,not_used,ha_dp_fedavg,validation_auprc,"[4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961, 4.60779105834961]",,,4.607791058349611,0.5,10,10,1.6.0,dp_uniform,13.96,0.16141829903297794,results/predictions/gmsc_ha_dp_fedavg_noniid_alpha0p1_V5_dp_uniform_meta0_pow1_couple0_secure0_eps3p0_uniform_seed42.csv,public_benchmark_global,False,epsilon_allocation,record,inverse_positive_class_weight,,3.10.0,0.32468827930174565,,0.5,"[{'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06661003088297326, 'threshold': 0.5, 'auc': 0.45173306464148616, 'auprc': 0.06434230810727733}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06681595964181686, 'threshold': 0.5, 'auc': 0.46936535469684426, 'auprc': 0.07076955275133115}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06682738432516669, 'threshold': 0.5, 'auc': 0.48044254651814833, 'auprc': 0.07347023722350589}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06682950877212888, 'threshold': 0.5, 'auc': 0.5092623749609723, 'auprc': 0.08068978397538575}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683091047032808, 'threshold': 0.5, 'auc': 0.4962650304048773, 'auprc': 0.07745967464640596}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683161525365419, 'threshold': 0.5, 'auc': 0.49889157932103123, 'auprc': 0.0781481140073507}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683204478061475, 'threshold': 0.5, 'auc': 0.49693362370106164, 'auprc': 0.07747667669597305}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683209997979511, 'threshold': 0.5, 'auc': 0.53620297131791, 'auprc': 0.08810571683808888}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0668323700296567, 'threshold': 0.5, 'auc': 0.5280580919553234, 'auprc': 0.08645963069315576}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683241354941785, 'threshold': 0.5, 'auc': 0.5435661271005376, 'auprc': 0.08994838171542656}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0668324660282196, 'threshold': 0.5, 'auc': 0.5474617728762573, 'auprc': 0.09398415546984573}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683262920545685, 'threshold': 0.5, 'auc': 0.5516198118741367, 'auprc': 0.09388182818540874}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0668326989772058, 'threshold': 0.5, 'auc': 0.5503919140352369, 'auprc': 0.09386093325023961}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683263695025944, 'threshold': 0.5, 'auc': 0.5716106901882639, 'auprc': 0.10051469952571676}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683252631172919, 'threshold': 0.5, 'auc': 0.5804856830062726, 'auprc': 0.10380821449248824}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683260015615712, 'threshold': 0.5, 'auc': 0.5737905081019544, 'auprc': 0.09935239711023776}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683268814203115, 'threshold': 0.5, 'auc': 0.5612273678190663, 'auprc': 0.09596515692008001}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0668326980789007, 'threshold': 0.5, 'auc': 0.5637380584081856, 'auprc': 0.09456697764546959}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683268046824899, 'threshold': 0.5, 'auc': 0.5761748735858157, 'auprc': 0.10070218906024454}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683268467922995, 'threshold': 0.5, 'auc': 0.5812763144825915, 'auprc': 0.10427010401621259}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683267608986118, 'threshold': 0.5, 'auc': 0.5892003893641499, 'auprc': 0.10432458104653544}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683263092240259, 'threshold': 0.5, 'auc': 0.610931870627058, 'auprc': 0.11011552199520935}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683268816528107, 'threshold': 0.5, 'auc': 0.597313033276783, 'auprc': 0.10496657606652138}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683264541099414, 'threshold': 0.5, 'auc': 0.6176545486613881, 'auprc': 0.11060504437594468}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683261402110066, 'threshold': 0.5, 'auc': 0.6302992518703242, 'auprc': 0.11847682427993353}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.066832469439747, 'threshold': 0.5, 'auc': 0.6377900689426639, 'auprc': 0.12689875033348058}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0668325016720036, 'threshold': 0.5, 'auc': 0.634564408321935, 'auprc': 0.1225781356833051}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683258532765557, 'threshold': 0.5, 'auc': 0.6251085093125375, 'auprc': 0.12242970321746152}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0668327815018848, 'threshold': 0.5, 'auc': 0.6111766150795541, 'auprc': 0.11755513359330542}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683279981885008, 'threshold': 0.5, 'auc': 0.6095206371461951, 'auprc': 0.11680130482912389}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683273638111893, 'threshold': 0.5, 'auc': 0.6334003689650672, 'auprc': 0.12846325874582323}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683269344498159, 'threshold': 0.5, 'auc': 0.6399151589680916, 'auprc': 0.13246917878101772}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.066832786127771, 'threshold': 0.5, 'auc': 0.6254191721980992, 'auprc': 0.1299895363374863}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683266035530125, 'threshold': 0.5, 'auc': 0.6166364317817707, 'auprc': 0.13205034130171328}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0668329311402677, 'threshold': 0.5, 'auc': 0.5895524182934342, 'auprc': 0.11710036812579305}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683292134129004, 'threshold': 0.5, 'auc': 0.5991483382987433, 'auprc': 0.11792928720464471}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683290519821473, 'threshold': 0.5, 'auc': 0.6038522086460932, 'auprc': 0.12010582806609024}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683289726556844, 'threshold': 0.5, 'auc': 0.5954375870468497, 'auprc': 0.1186418438284801}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683282918673451, 'threshold': 0.5, 'auc': 0.6025267693420494, 'auprc': 0.1205365449007656}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683277956856597, 'threshold': 0.5, 'auc': 0.6290694054290955, 'auprc': 0.13385574922209276}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683278577136412, 'threshold': 0.5, 'auc': 0.6242979464181125, 'auprc': 0.13192106501941314}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683262883705073, 'threshold': 0.5, 'auc': 0.6536844840925015, 'auprc': 0.14834895071448997}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.0668324785719765, 'threshold': 0.5, 'auc': 0.6451037302261403, 'auprc': 0.1491712705892419}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683270003146295, 'threshold': 0.5, 'auc': 0.6551845738395572, 'auprc': 0.15301520551985223}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683282669717139, 'threshold': 0.5, 'auc': 0.6505035856509823, 'auprc': 0.14558636315048867}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683289089666508, 'threshold': 0.5, 'auc': 0.6393656531113723, 'auprc': 0.14411473594854135}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683288410629082, 'threshold': 0.5, 'auc': 0.6464848438824353, 'auprc': 0.14842883132167126}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683287058462681, 'threshold': 0.5, 'auc': 0.6517122758383556, 'auprc': 0.15358173277287074}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683289497327584, 'threshold': 0.5, 'auc': 0.6326856216308666, 'auprc': 0.14989184681306147}, {'accuracy': 0.9331666666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.06683293052613018, 'threshold': 0.5, 'auc': 0.6162988225097196, 'auprc': 0.146305564049313}]",0.0,1.0,False,42,50,0.8791927129844616,noniid_alpha=0.1,3.0,1.3601106264463319e-06,validation_f1,2.6.0+cu124,3.0,193.14077496528625,False,matched_record_dp_noniid_v5,reused_v5_matched_protocol,dp_uniform,0.22900125365649812
