ablation_description,ablation_id,accountant,accuracy,adjacency,aggregation_strategy,aggregation_weights,alpha,auc,auprc,balance_gamma,balanced_accuracy,best_round,brier,class_weight_source,class_weighting,client_auc_mean,client_auc_min,client_auc_p10,client_auc_std,client_auc_valid,client_auprc_mean,client_auprc_min,client_auprc_p10,client_auprc_std,client_auprc_valid,client_balanced_accuracy_mean,client_balanced_accuracy_min,client_balanced_accuracy_p10,client_balanced_accuracy_std,client_balanced_accuracy_valid,client_brier_mean,client_brier_min,client_brier_p10,client_brier_std,client_brier_valid,client_eval_metrics,client_eval_num_slices,client_eval_positive_rates,client_eval_sizes,client_evaluation_protocol,client_f1_mean,client_f1_min,client_f1_p10,client_f1_std,client_f1_valid,client_label_rates,client_recall_mean,client_recall_min,client_recall_p10,client_recall_std,client_recall_valid,client_sample_counts,client_schedule_powers,client_sizes,communication_cost,configured_noise_multiplier,curve_method,curve_protocol,dataset,delta,device,discrepancy_scale,epsilon,epsilon_history,epsilon_strategy,epsilon_tracking,f1,fixed_0_5_balanced_accuracy,fixed_0_5_f1,fixed_0_5_precision,fixed_0_5_recall,ha_prior_strength,ha_strength,max_grad_norm,mcc,metadata_epsilon,metadata_rng,method,model_selection_metric,noise_history,noise_max,noise_min,noise_multiplier,noise_strength,num_clients,num_features,opacus_version,positive_class_weight,precision,prediction_path,preprocessing_scope,privacy_claim_valid,privacy_mode,privacy_unit,probability_correction,prox_mu,python_version,recall,released_positive_rates,representativeness_strength,round_metrics,schedule_ha_coupling,schedule_power,secure_rng,seed,specificity,split,target_epsilon,threshold,threshold_strategy,torch_version,total_epsilon,training_time,use_heterogeneity_aware,v5_protocol,v5_source,v5_variant,validation_selection_score
Matched-epsilon DP-FedAvg,V5_dp_uniform_meta0_pow1_couple0_secure0,RDP,0.31316666666666665,fixed_size_replace_one,sample,"[0.14662037037037037, 0.15314814814814814, 0.040324074074074075, 0.13435185185185186, 0.15898148148148147, 0.029861111111111113, 0.055324074074074074, 0.050972222222222224, 0.21222222222222223, 0.018194444444444444]",0.5,0.5888659394482018,0.3353730867865955,,0.5221011821990105,50,0.2189234975339323,fixed_public_protocol,balanced,0.5541920699450926,0.3456924754634678,0.431842391029269,0.11319305498244021,7,0.4699915225116901,0.0,0.002563832395898788,0.42412939092152585,10,0.5403196337819647,0.16457023060796647,0.30966858249373014,0.21856415895359646,10,0.41469695032938425,2.2152500905411236e-05,0.001971827593208549,0.43846159245954563,10,"[{'accuracy': 0.19886363636363635, 'precision': 0.08723958333333333, 'recall': 0.9436619718309859, 'f1': 0.15971394517282478, 'balanced_accuracy': 0.5385800588450356, 'specificity': 0.1334981458590853, 'mcc': 0.0630531365461042, 'brier': 0.07970995132692651, 'threshold': 0.00036685998948448245, 'auc': 0.620710666968436, 'auprc': 0.19210322055843948}, {'accuracy': 0.15233949945593037, 'precision': 0.0012836970474967907, 'recall': 0.5, 'f1': 0.002560819462227913, 'balanced_accuracy': 0.32579062159214833, 'specificity': 0.1515812431842966, 'mcc': -0.04518231154345284, 'brier': 0.0021884581590200084, 'threshold': 0.00036685998948448245, 'auc': 0.3456924754634678, 'auprc': 0.0028487026621097644}, {'accuracy': 0.371900826446281, 'precision': 0.2975609756097561, 'recall': 0.8840579710144928, 'f1': 0.44525547445255476, 'balanced_accuracy': 0.5258440144089805, 'specificity': 0.1676300578034682, 'mcc': 0.06484250355841753, 'brier': 0.2821944115174583, 'threshold': 0.00036685998948448245, 'auc': 0.5709139649828265, 'auprc': 0.38571276298401524}, {'accuracy': 0.6513647642679901, 'precision': 0.6766381766381766, 'recall': 0.8979206049149339, 'f1': 0.7717303005686433, 'balanced_accuracy': 0.5392130100386944, 'specificity': 0.18050541516245489, 'mcc': 0.11110731971235306, 'brier': 0.649762261808887, 'threshold': 0.00036685998948448245, 'auc': 0.6196522285082541, 'auprc': 0.7565758911694653}, {'accuracy': 0.16457023060796647, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.16457023060796647, 'specificity': 0.16457023060796647, 'mcc': 0.0, 'brier': 2.2152500905411236e-05, 'threshold': 0.00036685998948448245, 'auc': nan, 'auprc': 0.0}, {'accuracy': 0.88268156424581, 'precision': 1.0, 'recall': 0.88268156424581, 'f1': 0.9376854599406528, 'balanced_accuracy': 0.88268156424581, 'specificity': 0.0, 'mcc': 0.0, 'brier': 0.9898411315262641, 'threshold': 0.00036685998948448245, 'auc': nan, 'auprc': 1.0}, {'accuracy': 0.25903614457831325, 'precision': 0.17525773195876287, 'recall': 0.8947368421052632, 'f1': 0.29310344827586204, 'balanced_accuracy': 0.5110047846889952, 'specificity': 0.12727272727272726, 'mcc': 0.025227655829953836, 'brier': 0.170045647713374, 'threshold': 0.00036685998948448245, 'auc': 0.5377352472089314, 'auprc': 0.2737000048632666}, {'accuracy': 0.8986928104575164, 'precision': 0.9891696750902527, 'recall': 0.9072847682119205, 'f1': 0.9464594127806563, 'balanced_accuracy': 0.5786423841059603, 'specificity': 0.25, 'mcc': 0.06099317628942918, 'brier': 0.9771167600070576, 'threshold': 0.00036685998948448245, 'auc': 0.695364238410596, 'auprc': 0.9927920271683933}, {'accuracy': 0.13904163393558522, 'precision': 0.006357856494096276, 'recall': 0.7777777777777778, 'f1': 0.012612612612612612, 'balanced_accuracy': 0.45613572433192684, 'specificity': 0.13449367088607594, 'mcc': -0.02150195094197407, 'brier': 0.00700717568788038, 'threshold': 0.00036685998948448245, 'auc': 0.48927566807313644, 'auprc': 0.09618261571121142}, {'accuracy': 0.8807339449541285, 'precision': 1.0, 'recall': 0.8807339449541285, 'f1': 0.9365853658536586, 'balanced_accuracy': 0.8807339449541285, 'specificity': 0.0, 'mcc': 0.0, 'brier': 0.9890815530460694, 'threshold': 0.00036685998948448245, 'auc': nan, 'auprc': 0.9999999999999998}]",10,"[0.08068181574344635, 0.002176278503611684, 0.2851239740848541, 0.6563275456428528, 0.0, 1.0, 0.17168675363063812, 0.9869281053543091, 0.007069913670420647, 1.0]","[880, 919, 242, 806, 954, 179, 332, 306, 1273, 109]",held_out_label_profile_matched_slices,0.4505706839119693,0.0,0.0023047375160051217,0.4119730416153591,10,,0.7568855445055311,0.0,0.45,0.29496469009383114,10,public_fixed_metadata,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3167, 3308, 871, 2902, 3434, 645, 1195, 1101, 4584, 393]",3204000,,dp_uniform,,default_credit_card_clients,1e-05,cuda,2.0,2.999995052516579,"[0.44537411674034166, 0.5839904125403617, 0.7058073289324512, 0.8107359534022619, 0.9045124122982814, 0.9904732366634679, 1.0698400033601225, 1.144023922947772, 1.2147194240342742, 1.2820774412572569, 1.345883925346625, 1.407725921473392, 1.4676522230021227, 1.5241087319862276, 1.580565240970333, 1.6362057031631143, 1.686880774522431, 1.7375558458817477, 1.7875737278718717, 1.8364418957805397, 1.8842587942248867, 1.9310827111021567, 1.9769838484201627, 2.0220545350526224, 2.066319022338542, 2.109815872134747, 2.1525967442090286, 2.194744965132788, 2.236190735308884, 2.2770373447885897, 2.317318540103757, 2.3570532336174552, 2.396261172481456, 2.434962996563915, 2.473180301110289, 2.5109357046019225, 2.5482529223132513, 2.585156846142129, 2.6216736313390605, 2.6577650278388942, 2.693435229446907, 2.7287757899108365, 2.763817250499818, 2.798450802109462, 2.832741460689401, 2.8668003175962964, 2.900466990183628, 2.9338481326622414, 2.967032857425533, 2.999995052516579]",uniform,precomputed_exact_rdp,0.36609752345792956,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.053244605867929715,0.0,not_used,ha_dp_fedavg,validation_auprc,"[3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875, 3.215410888671875]",,,3.215410888671875,0.5,10,23,1.6.0,3.5207956600361663,0.2299961345187476,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_V5_dp_uniform_meta0_pow1_couple0_secure0_eps3p0_uniform_seed73.csv,public_benchmark_global,False,epsilon_allocation,record,inverse_positive_class_weight,,3.10.0,0.8967596081386586,,0.5,"[{'accuracy': 0.7779166666666667, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.4994649545211343, 'specificity': 0.9989299090422686, 'mcc': -0.015393345541842074, 'brier': 0.17811246826439242, 'threshold': 0.5, 'auc': 0.42085810815576574, 'auprc': 0.1868722787194274}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.17706177920056465, 'threshold': 0.5, 'auc': 0.43348356926722953, 'auprc': 0.19043797716107239}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.1779496992637638, 'threshold': 0.5, 'auc': 0.445507482071946, 'auprc': 0.19527755170269473}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.18002725471496386, 'threshold': 0.5, 'auc': 0.4584830906483925, 'auprc': 0.20068418060399296}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.18281896485112706, 'threshold': 0.5, 'auc': 0.47067275671351083, 'auprc': 0.2060117883751547}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.18597106632944174, 'threshold': 0.5, 'auc': 0.48134847582571827, 'auprc': 0.21110706699247067}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.1894986900430917, 'threshold': 0.5, 'auc': 0.4881821451998561, 'auprc': 0.214751596567455}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.19322830664751256, 'threshold': 0.5, 'auc': 0.4915254237288136, 'auprc': 0.21622365363855078}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.19677270404993635, 'threshold': 0.5, 'auc': 0.4928615259980714, 'auprc': 0.21699982201358045}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.20015779741868367, 'threshold': 0.5, 'auc': 0.49364545327219106, 'auprc': 0.21732047808122895}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.20323055239975962, 'threshold': 0.5, 'auc': 0.4935336076071174, 'auprc': 0.21728676045263878}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2059046283261464, 'threshold': 0.5, 'auc': 0.49365552945823366, 'auprc': 0.2176368536547781}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.20819507169273335, 'threshold': 0.5, 'auc': 0.4947639099229273, 'auprc': 0.21822913959983}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.210203736906936, 'threshold': 0.5, 'auc': 0.4930711106677589, 'auprc': 0.21767087395116733}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21181665650612488, 'threshold': 0.5, 'auc': 0.49321318489096055, 'auprc': 0.21747980778399129}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2131875010101336, 'threshold': 0.5, 'auc': 0.49227106149597105, 'auprc': 0.21700297771684357}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21428317758938328, 'threshold': 0.5, 'auc': 0.4917279550682712, 'auprc': 0.2165546757583215}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21516131047636142, 'threshold': 0.5, 'auc': 0.492912914546889, 'auprc': 0.2174065077662821}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21585131757569598, 'threshold': 0.5, 'auc': 0.49462687379274706, 'auprc': 0.2184877088940232}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21640893436815636, 'threshold': 0.5, 'auc': 0.4964103587222993, 'auprc': 0.2194269531881405}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21689648426965466, 'threshold': 0.5, 'auc': 0.4974340992242344, 'auprc': 0.22031706659479858}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21725883014303302, 'threshold': 0.5, 'auc': 0.5010403662089056, 'auprc': 0.2225097909851929}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2175919487682206, 'threshold': 0.5, 'auc': 0.5022988818456349, 'auprc': 0.22386656906740426}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21786784983061636, 'threshold': 0.5, 'auc': 0.504262730505351, 'auprc': 0.2253726431286205}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21808289475512035, 'threshold': 0.5, 'auc': 0.5074165767367063, 'auprc': 0.227904377137851}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2182931332403616, 'threshold': 0.5, 'auc': 0.507966736494636, 'auprc': 0.2286307058387904}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21843367154011833, 'threshold': 0.5, 'auc': 0.5126179039719317, 'auprc': 0.2320003806174469}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2185896093324311, 'threshold': 0.5, 'auc': 0.5140195014504669, 'auprc': 0.23359369563386}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2187153042492965, 'threshold': 0.5, 'auc': 0.5169934877609605, 'auprc': 0.23584053801327376}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21880854776108918, 'threshold': 0.5, 'auc': 0.5198813226807895, 'auprc': 0.23865286786334153}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21886148956550897, 'threshold': 0.5, 'auc': 0.5232205707353298, 'auprc': 0.24217811007318646}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21893597879054472, 'threshold': 0.5, 'auc': 0.5268963634036953, 'auprc': 0.24561697573941838}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21895592861004162, 'threshold': 0.5, 'auc': 0.5314951347135694, 'auprc': 0.2502482579915962}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21902307294109974, 'threshold': 0.5, 'auc': 0.5338902441359116, 'auprc': 0.2521629903341685}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2190613867774265, 'threshold': 0.5, 'auc': 0.537803330985582, 'auprc': 0.256951530626198}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2190678888425784, 'threshold': 0.5, 'auc': 0.5442656929040476, 'auprc': 0.26318997655767185}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21908720704907514, 'threshold': 0.5, 'auc': 0.5470930707076203, 'auprc': 0.26688243783285864}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21908627344131376, 'threshold': 0.5, 'auc': 0.551558836361731, 'auprc': 0.2723351923061982}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21907899579053583, 'threshold': 0.5, 'auc': 0.5569989692061678, 'auprc': 0.2792954641137111}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21908031142075998, 'threshold': 0.5, 'auc': 0.5612103111627011, 'auprc': 0.2848813335753353}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2191482086343829, 'threshold': 0.5, 'auc': 0.5625993134086831, 'auprc': 0.2868049231948827}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21914739575170558, 'threshold': 0.5, 'auc': 0.5675769493137613, 'auprc': 0.2928452923070849}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2191334391658238, 'threshold': 0.5, 'auc': 0.5714713952192527, 'auprc': 0.2972586701308536}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2191175628241866, 'threshold': 0.5, 'auc': 0.576048502729135, 'auprc': 0.30322445678177423}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21909522876503976, 'threshold': 0.5, 'auc': 0.581266455671331, 'auprc': 0.3103831137458948}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21905982597878462, 'threshold': 0.5, 'auc': 0.5855760404417804, 'auprc': 0.31678414790793863}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21906326858206246, 'threshold': 0.5, 'auc': 0.587610422403795, 'auprc': 0.3198295636017755}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21909081989132392, 'threshold': 0.5, 'auc': 0.5904841506631642, 'auprc': 0.32415544488321024}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2190491180467446, 'threshold': 0.5, 'auc': 0.5947000269034168, 'auprc': 0.32963301102854703}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2190429078247654, 'threshold': 0.5, 'auc': 0.5979223911998622, 'auprc': 0.33543302554416354}]",0.0,1.0,False,73,0.1474427562593623,noniid_alpha=0.5,3.0,0.00036685998948448245,validation_f1,2.6.0+cu124,3.0,37.447667837142944,False,matched_record_dp_noniid_v5,reused_v5_matched_protocol,dp_uniform,0.3714618069019
