alpha,auc_mean,auc_std,auprc_mean,auprc_std,balanced_accuracy_mean,balanced_accuracy_std,brier_mean,brier_std,client_auc_mean_mean,client_auc_mean_std,client_auc_min_mean,client_auc_min_std,client_auprc_mean_mean,client_auprc_mean_std,client_auprc_min_mean,client_auprc_min_std,client_f1_mean_mean,client_f1_mean_std,client_f1_min_mean,client_f1_min_std,client_profile_runs,client_recall_mean_mean,client_recall_mean_std,client_recall_min_mean,client_recall_min_std,epsilon_mean,epsilon_std,f1_mean,f1_std,imported_v4_runs,native_v5_runs,num_runs,precision_mean,precision_std,recall_mean,recall_std,reused_v5_runs,target_epsilon,training_time_mean,training_time_std,v5_variant
0.1,0.7873357087723627,0.08684302092767968,0.28893780487526166,0.10192096046051495,0.6744283513399035,0.04341427312918542,0.06589436923017333,0.002044459423222897,0.8081454327646177,0.0802971761420562,0.6800928436916623,0.1798348150647496,0.5039682440568447,0.08942946842894836,0.0,0.0,0.329994655129796,0.07311373838568097,0.0,0.0,10,0.32956349150551206,0.07382666494161483,0.0,0.0,2.9998312457298755,0.00015198878312282633,0.35516087437680116,0.09479983538220677,0,5,10,0.313518504507594,0.11144581711876213,0.4314214463840399,0.04718953086290222,5,3.0,184.1659466743469,5.891136491879688,dp_uniform
0.1,0.8187606461609862,0.04810387719602018,0.3191553831152083,0.07102890770505649,0.691938625484868,0.03809124724522821,0.06535461533619889,0.0026903336631126885,0.8273829028308695,0.06384940992830566,0.7050962319459757,0.1745186162215402,0.5104500501243785,0.083552159271701,0.0,0.0,0.3475936752192786,0.06566285484307444,0.0,0.0,10,0.3273848745694663,0.0829990191581931,0.0,0.0,2.9999520145872203,3.344764756562708e-05,0.38611096944450063,0.061785645274339406,0,5,10,0.3436467435489855,0.06094372476945862,0.4460847880299252,0.07676773819590585,5,3.0,184.61891582012177,5.906973842308605,full_ha_dp
0.1,0.8059898254007773,0.06779246679553563,0.3071159749806757,0.08633353096490906,0.6864440212203907,0.04105249228925592,0.06525128383916792,0.0029042528158421525,0.8190694401399748,0.06724565600835174,0.6917816262755487,0.17631997436520405,0.508543922804885,0.08526098649219017,0.0,0.0,0.3324147110067318,0.07510994033237939,0.0,0.0,10,0.32587414955430305,0.08456528198273651,0.0,0.0,2.9999284394398424,4.7752256504319154e-05,0.37130720419049634,0.07586744332445727,0,10,10,0.3241244176087232,0.08483696985040588,0.4439900249376559,0.0674105630604184,0,3.0,180.0411682844162,4.699468116432251,ha_uniform
0.1,0.8027379194450025,0.06653693633726612,0.30080101193840864,0.08782573720446706,0.6818491857514635,0.0415249573830634,0.06592473157293925,0.0018956428610049144,0.8168684528959512,0.07708209904743783,0.6944859987875053,0.17974543680092084,0.5058259006447753,0.08750317210136334,0.0,0.0,0.3350005716112496,0.07753111432416514,0.0,0.0,10,0.3339233409809955,0.08996666215038755,0.0,0.0,2.999830488539289,0.0001908577489764846,0.36960400319634334,0.07910916558065442,0,5,10,0.32625191530097253,0.0858148099756001,0.43152119700748126,0.06439252792295613,5,3.0,184.13247809410095,5.66013350333656,scheduler
0.5,0.829216666317774,0.0166139670396959,0.32971205465367703,0.02062719869388683,0.7059752698981249,0.015464963129737429,0.06665555058546405,0.00018092723433657534,0.8187237396753897,0.048221037506893494,0.663423103785631,0.24595604239904598,0.3964662966002736,0.057604784465535325,0.0299462507677798,0.039834776667178926,0.34889465080117466,0.05849666869882728,0.045824560167362,0.06248007513883944,10,0.4612113802347506,0.037407913064312605,0.19931368745622455,0.18392883546361657,2.9998456437584076,0.00011779147979365824,0.40306328433070093,0.013784528639016618,0,5,10,0.3529752410797634,0.028321650308817687,0.47526184538653365,0.04051988387174225,5,3.0,175.6307267665863,3.707864899967303,dp_uniform
0.5,0.8487817543122013,0.00778420733071531,0.36871929570949497,0.012962219613987686,0.7104579638597737,0.015919718167462436,0.06417923509264421,0.003219091721565989,0.8407525341703492,0.020072025866817046,0.7052054410852604,0.15093871970689546,0.41127048022677687,0.05416689010682131,0.0376708299786527,0.04697267135165185,0.35835489148857647,0.058306029700736554,0.04869125683097667,0.06397674059812905,10,0.4548596813028831,0.04111797274710668,0.19265724405472795,0.1758658050736747,2.9998772509658904,0.00010921528449602991,0.4273465074085845,0.013260638259220291,0,5,10,0.391226539413641,0.018542234498218943,0.4741147132169576,0.038382176875617985,5,3.0,175.87014288902282,3.3283151709009995,full_ha_dp
0.5,0.8450355402795031,0.008915079712062271,0.36168531116938174,0.017226322344549978,0.7057043362303297,0.010934644445854853,0.06419143691163857,0.00318514363016143,0.8338312675266036,0.03116053974121886,0.6772056722767509,0.21869289011825493,0.4113293168866508,0.05359592811345566,0.034433468175545774,0.04279915939298477,0.3524404977533573,0.057524878795384524,0.04847846923515716,0.06904460016850482,10,0.4422436387883295,0.029673473377161957,0.19445304417495743,0.17767247735371688,2.9999697635780795,2.4975034206473266e-05,0.4218596528248503,0.014086780625581236,0,10,10,0.3879937586529155,0.02238366707900049,0.4641895261845387,0.02585088722577574,0,3.0,172.63793053627015,1.8221663052840475,ha_uniform
0.5,0.8353652660632755,0.01176703865584235,0.3394967996179834,0.018623319061704686,0.7100026011057372,0.014591152187115524,0.06666203391049517,0.00017724150976681493,0.8252267178404511,0.04187238381880355,0.668061625407828,0.243011492489145,0.39827249983237617,0.055919797773814034,0.03130713821659649,0.041015295699424394,0.3531124851578051,0.058083733696178336,0.046638020541801085,0.06236851039382996,10,0.46803993582193193,0.03962578445344029,0.20454069533524247,0.18888777798315107,2.9999213380212573,5.3707161971649423e-05,0.40827487575961424,0.012764043631482043,0,5,10,0.35567030027806584,0.024390938961503905,0.48339152119700746,0.03744067893015197,5,3.0,175.74027996063234,4.044170835190251,scheduler
