ablation_description,ablation_id,accountant,accuracy,adjacency,aggregation_strategy,aggregation_weights,alpha,analysis_source,auc,auprc,balance_gamma,balanced_accuracy,best_round,brier,class_weight_source,class_weighting,client_auc_mean,client_auc_min,client_auc_p10,client_auc_std,client_auc_valid,client_auprc_mean,client_auprc_min,client_auprc_p10,client_auprc_std,client_auprc_valid,client_balanced_accuracy_mean,client_balanced_accuracy_min,client_balanced_accuracy_p10,client_balanced_accuracy_std,client_balanced_accuracy_valid,client_brier_mean,client_brier_min,client_brier_p10,client_brier_std,client_brier_valid,client_eval_metrics,client_eval_num_slices,client_eval_positive_rates,client_eval_sizes,client_evaluation_protocol,client_f1_mean,client_f1_min,client_f1_p10,client_f1_std,client_f1_valid,client_label_rates,client_recall_mean,client_recall_min,client_recall_p10,client_recall_std,client_recall_valid,client_sample_counts,client_schedule_powers,client_sizes,communication_cost,configured_noise_multiplier,curve_method,curve_protocol,dataset,delta,device,discrepancy_scale,epsilon,epsilon_history,epsilon_strategy,epsilon_tracking,f1,fixed_0_5_balanced_accuracy,fixed_0_5_f1,fixed_0_5_precision,fixed_0_5_recall,global_rounds,ha_prior_strength,ha_strength,max_grad_norm,mcc,metadata_epsilon,metadata_rng,method,model_selection_metric,noise_history,noise_max,noise_min,noise_multiplier,noise_strength,num_clients,num_features,opacus_version,paper_method,positive_class_weight,precision,prediction_path,preprocessing_scope,privacy_claim_valid,privacy_mode,privacy_unit,probability_correction,prox_mu,python_version,recall,released_positive_rates,representativeness_strength,round_metrics,schedule_ha_coupling,schedule_power,secure_rng,seed,sensitivity_rounds,specificity,split,target_epsilon,threshold,threshold_strategy,torch_version,total_epsilon,training_time,use_heterogeneity_aware,v5_protocol,v5_source,v5_variant,validation_selection_score
Matched-epsilon DP-FedAvg,V5_dp_uniform_meta0_pow1_couple0_secure0,RDP,0.7905,fixed_size_replace_one,sample,"[0.0014814814814814814, 0.040046296296296295, 0.6040277777777778, 0.2826388888888889, 0.009305555555555555, 0.002777777777777778, 0.012962962962962963, 0.011296296296296296, 0.02564814814814815, 0.009814814814814814]",0.1,results/tables/default_credit_final_ablation_10seed_v6_raw.csv,0.679247181656201,0.46986382549032996,,0.6569546615415305,50,0.21831520950692485,fixed_public_protocol,balanced,0.6123803209520974,0.5333333333333333,0.537984496124031,0.08307556452805799,4,0.43777281605446267,0.0,0.0,0.4612282676693456,10,0.6757983290354129,0.4107142857142857,0.4310714285714286,0.22619101673961625,10,0.3901448602575835,1.6813061171019291e-06,1.1787491080352348e-05,0.442794954759781,10,"[{'accuracy': 1.0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 1.0, 'specificity': 1.0, 'mcc': 0.0, 'brier': 1.6813061171019291e-06, 'threshold': 0.0034697553955876544, 'auc': nan, 'auprc': 0.0}, {'accuracy': 0.4083333333333333, 'precision': 0.978494623655914, 'recall': 0.3939393939393939, 'f1': 0.5617283950617284, 'balanced_accuracy': 0.5858585858585859, 'specificity': 0.7777777777777778, 'mcc': 0.06696391397229075, 'brier': 0.9505459678948595, 'threshold': 0.0034697553955876544, 'auc': 0.6724386724386724, 'auprc': 0.9828631831184358}, {'accuracy': 0.8945916114790287, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.8945916114790287, 'specificity': 0.8945916114790287, 'mcc': 0.0, 'brier': 1.5818088028669196e-05, 'threshold': 0.0034697553955876544, 'auc': nan, 'auprc': 0.0}, {'accuracy': 0.6397405660377359, 'precision': 0.8659574468085106, 'recall': 0.4261780104712042, 'f1': 0.5712280701754386, 'balanced_accuracy': 0.6705788837781121, 'specificity': 0.9149797570850202, 'mcc': 0.37806971469792794, 'brier': 0.5558723690717499, 'threshold': 0.0034697553955876544, 'auc': 0.6949120687340582, 'auprc': 0.7817494694432203}, {'accuracy': 0.4107142857142857, 'precision': 1.0, 'recall': 0.4107142857142857, 'f1': 0.5822784810126582, 'balanced_accuracy': 0.4107142857142857, 'specificity': 0.0, 'mcc': 0.0, 'brier': 0.984160410077583, 'threshold': 0.0034697553955876544, 'auc': nan, 'auprc': 1.0}, {'accuracy': 0.8125, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.43333333333333335, 'specificity': 0.8666666666666667, 'mcc': -0.09759000729485333, 'brier': 0.062464703727746956, 'threshold': 0.0034697553955876544, 'auc': 0.5333333333333333, 'auprc': 0.125}, {'accuracy': 0.9102564102564102, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.9102564102564102, 'specificity': 0.9102564102564102, 'mcc': 0.0, 'brier': 1.2910400520713505e-05, 'threshold': 0.0034697553955876544, 'auc': nan, 'auprc': 0.0}, {'accuracy': 0.6029411764705882, 'precision': 0.4375, 'recall': 0.28, 'f1': 0.34146341463414637, 'balanced_accuracy': 0.5353488372093023, 'specificity': 0.7906976744186046, 'mcc': 0.08036143754318457, 'brier': 0.36377465756710614, 'threshold': 0.0034697553955876544, 'auc': 0.5488372093023256, 'auprc': 0.4881155079829707}, {'accuracy': 0.8766233766233766, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.8766233766233766, 'specificity': 0.8766233766233766, 'mcc': 0.0, 'brier': 1.9368876801822087e-05, 'threshold': 0.0034697553955876544, 'auc': nan, 'auprc': 0.0}, {'accuracy': 0.4406779661016949, 'precision': 1.0, 'recall': 0.4406779661016949, 'f1': 0.611764705882353, 'balanced_accuracy': 0.4406779661016949, 'specificity': 0.0, 'mcc': 0.0, 'brier': 0.9845807155653211, 'threshold': 0.0034697553955876544, 'auc': nan, 'auprc': 0.9999999999999999}]",10,"[0.0, 0.9624999761581421, 0.0, 0.5630896091461182, 1.0, 0.0625, 0.0, 0.36764705181121826, 0.0, 1.0]","[9, 240, 3624, 1696, 56, 16, 78, 68, 154, 59]",held_out_label_profile_matched_slices,0.26684630667663245,0.0,0.0,0.29053061274019315,10,,0.19515096562265788,0.0,0.0,0.21009528081042325,10,public_fixed_metadata,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[32, 865, 13047, 6105, 201, 60, 280, 244, 554, 212]",3204000,,dp_uniform,,default_credit_card_clients,1e-05,cuda,2.0,2.999888657989431,"[0.6810333847131051, 0.7535695003987806, 0.826105616084456, 0.8986417317701314, 0.9711778474558068, 1.0437139631414822, 1.1081684246507992, 1.1713893470363153, 1.234610269421831, 1.2978311918073469, 1.3610521141928629, 1.4212903898808622, 1.4785881218535377, 1.5358858538262137, 1.5931835857988892, 1.6445643878757474, 1.6957618770296037, 1.7465038986290933, 1.7960621805363144, 1.8445097755238808, 1.8919245067589154, 1.938389514777474, 1.9839601031909653, 2.0286474213347616, 2.0726024225312965, 2.1157454524017556, 2.158215149295554, 2.200049953418622, 2.241204563428677, 2.281753095257625, 2.3217403821812055, 2.3611871085867784, 2.4001148283163416, 2.4385460282680613, 2.476504196913632, 2.5140138986425384, 2.55110085426838, 2.5877484238656185, 2.623941577386146, 2.659768608549608, 2.695259251990498, 2.730416815866224, 2.765108374970002, 2.7995291267095834, 2.8337000418856193, 2.8673934059156005, 2.90088876275669, 2.934078282304188, 2.9669269586460127, 2.999888657989431]",uniform,precomputed_exact_rdp,0.46849894291754757,0.5,0.0,0.0,0.0,50,0.0,0.0,1.0,0.3444375644432647,0.0,not_used,ha_dp_fedavg,validation_auprc,"[6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625, 6.20730009765625]",,,6.207300097656249,0.5,10,23,1.6.0,dp_uniform,3.5207956600361663,0.5337186897880539,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_V5_dp_uniform_meta0_pow1_couple0_secure0_eps3p0_uniform_seed42.csv,public_benchmark_global,False,epsilon_allocation,record,inverse_positive_class_weight,,3.10.0,0.41748304446119067,,0.5,"[{'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.18498158873348652, 'threshold': 0.5, 'auc': 0.4666997165568867, 'auprc': 0.2065639225304182}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2000197914956864, 'threshold': 0.5, 'auc': 0.4598388414804335, 'auprc': 0.20458257831545035}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.20924480322870864, 'threshold': 0.5, 'auc': 0.4546747961335659, 'auprc': 0.201694219081432}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21408146258594343, 'threshold': 0.5, 'auc': 0.4539775240594133, 'auprc': 0.2018883487136839}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21671803778655993, 'threshold': 0.5, 'auc': 0.453278236748052, 'auprc': 0.20318573198199258}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21812817426790265, 'threshold': 0.5, 'auc': 0.4587899105133918, 'auprc': 0.20791751942676764}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2188790622537914, 'threshold': 0.5, 'auc': 0.46674908986849567, 'auprc': 0.21568037691827477}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.219280528446351, 'threshold': 0.5, 'auc': 0.4783316657245432, 'auprc': 0.22773570560273976}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21949045379175358, 'threshold': 0.5, 'auc': 0.49512060690883775, 'auprc': 0.2430285945399622}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21961558187212313, 'threshold': 0.5, 'auc': 0.510002126075255, 'auprc': 0.2548249165943931}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2196803760278021, 'threshold': 0.5, 'auc': 0.5202606910852958, 'auprc': 0.26560399028514464}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21972766852035563, 'threshold': 0.5, 'auc': 0.5289473710726805, 'auprc': 0.2724630277604358}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2196785437963708, 'threshold': 0.5, 'auc': 0.5448244174201134, 'auprc': 0.2863975506278872}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21971093848842999, 'threshold': 0.5, 'auc': 0.5552603233045054, 'auprc': 0.29468356164620646}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21966259473852698, 'threshold': 0.5, 'auc': 0.5689866077411307, 'auprc': 0.31071171506088335}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21961130531431194, 'threshold': 0.5, 'auc': 0.5798704000951191, 'auprc': 0.323031736704353}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21950925456793888, 'threshold': 0.5, 'auc': 0.5909924942490168, 'auprc': 0.33572089608438577}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21946533276011457, 'threshold': 0.5, 'auc': 0.6006580757104467, 'auprc': 0.3478818978251363}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21941537566341035, 'threshold': 0.5, 'auc': 0.6080968200564467, 'auprc': 0.3602988661604059}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21935761551430677, 'threshold': 0.5, 'auc': 0.6133908482032648, 'auprc': 0.36828080905343624}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21928220689874042, 'threshold': 0.5, 'auc': 0.6193806369963293, 'auprc': 0.3767884144182584}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2191776112701046, 'threshold': 0.5, 'auc': 0.6254747143149353, 'auprc': 0.3859879563731361}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21915115136960944, 'threshold': 0.5, 'auc': 0.6289101899461831, 'auprc': 0.3914156618812552}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21910893916607393, 'threshold': 0.5, 'auc': 0.6319945104938438, 'auprc': 0.3959550482736788}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21900528978523834, 'threshold': 0.5, 'auc': 0.6362930114596463, 'auprc': 0.4020150552788829}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21900857862745557, 'threshold': 0.5, 'auc': 0.6390473369144098, 'auprc': 0.4062463304341313}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2190285504765682, 'threshold': 0.5, 'auc': 0.6422646631178339, 'auprc': 0.411350469694724}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21896422620262163, 'threshold': 0.5, 'auc': 0.6458749605769221, 'auprc': 0.41385380755531764}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21884821285542203, 'threshold': 0.5, 'auc': 0.6495295932545979, 'auprc': 0.42206217463979007}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21878914027787885, 'threshold': 0.5, 'auc': 0.6524008024674565, 'auprc': 0.4261706177244389}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21873076343080328, 'threshold': 0.5, 'auc': 0.6563688045310594, 'auprc': 0.43022184369734484}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21872902452732187, 'threshold': 0.5, 'auc': 0.6587508149115462, 'auprc': 0.43240647721113357}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21869157109162846, 'threshold': 0.5, 'auc': 0.6616109403197576, 'auprc': 0.4343541940894311}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21869741749546548, 'threshold': 0.5, 'auc': 0.6647985417743558, 'auprc': 0.4403927834670023}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21879552435974475, 'threshold': 0.5, 'auc': 0.6661185221459456, 'auprc': 0.44298640629262176}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21875567825870113, 'threshold': 0.5, 'auc': 0.6690960351215541, 'auprc': 0.4466089814626852}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21870028687706272, 'threshold': 0.5, 'auc': 0.6719022529344372, 'auprc': 0.4507294560424493}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21864629333462446, 'threshold': 0.5, 'auc': 0.674476214659037, 'auprc': 0.45187214808314474}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21872444239816205, 'threshold': 0.5, 'auc': 0.6756112970167436, 'auprc': 0.45343624480378736}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21866455461318499, 'threshold': 0.5, 'auc': 0.6767619974628163, 'auprc': 0.45622530584394666}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21852813209948957, 'threshold': 0.5, 'auc': 0.6782190139645863, 'auprc': 0.4567461085936846}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21860135528090013, 'threshold': 0.5, 'auc': 0.6808982718333318, 'auprc': 0.4599023596695597}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21848609073970635, 'threshold': 0.5, 'auc': 0.6824500044839028, 'auprc': 0.46307423947117465}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21857361585062202, 'threshold': 0.5, 'auc': 0.682299869311867, 'auprc': 0.46180542299528893}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2185050307581159, 'threshold': 0.5, 'auc': 0.682922577609304, 'auprc': 0.4636688189793957}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.2184995425634096, 'threshold': 0.5, 'auc': 0.6839372495438006, 'auprc': 0.46590595156407777}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21847633221804108, 'threshold': 0.5, 'auc': 0.6848098472550956, 'auprc': 0.4688900936402852}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21826457798830423, 'threshold': 0.5, 'auc': 0.6875838212726424, 'auprc': 0.4715951510204613}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21823204476104915, 'threshold': 0.5, 'auc': 0.6895517004067755, 'auprc': 0.4720159678387178}, {'accuracy': 0.77875, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'balanced_accuracy': 0.5, 'specificity': 1.0, 'mcc': 0.0, 'brier': 0.21824954872374766, 'threshold': 0.5, 'auc': 0.6904605723878243, 'auprc': 0.4729856962159774}]",0.0,1.0,False,42,50,0.8964262786218703,noniid_alpha=0.1,3.0,0.0034697553955876544,validation_f1,2.6.0+cu124,3.0,37.805827617645264,False,matched_record_dp_noniid_v5,native_v5,dp_uniform,0.489406779661017
