alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,2.9356734228608596,german_credit,7.869038476562499,48,123,3.0,ha_uniform,0.4427083333333333,0.3245297662384769,0.0
0.5,2.9679197888958786,german_credit,7.869038476562499,49,123,3.0,ha_uniform,0.443452380952381,0.3251268205888914,0.0
0.5,2.999999046102365,german_credit,7.869038476562499,50,123,3.0,ha_uniform,0.4441964285714286,0.3246047153792862,0.0
0.5,0.486364463071042,german_credit,7.42208330078125,1,2026,3.0,ha_uniform,0.4501488095238095,0.2707787215883292,0.0
0.5,0.6400298525559446,german_credit,7.42208330078125,2,2026,3.0,ha_uniform,0.45163690476190477,0.27175295439150593,0.0
0.5,0.7605902727203083,german_credit,7.42208330078125,3,2026,3.0,ha_uniform,0.453125,0.27227937551528136,0.0
0.5,0.8635157630337058,german_credit,7.42208330078125,4,2026,3.0,ha_uniform,0.45461309523809523,0.27320530144120725,0.0
0.5,0.9553904230558622,german_credit,7.42208330078125,5,2026,3.0,ha_uniform,0.45461309523809523,0.2741686507096413,0.0
0.5,1.0392626963342089,german_credit,7.42208330078125,6,2026,3.0,ha_uniform,0.45535714285714285,0.27454355606006203,0.0
0.5,1.1170753079280986,german_credit,7.42208330078125,7,2026,3.0,ha_uniform,0.4553571428571429,0.27463848137451685,0.0
0.5,1.1898082871343574,german_credit,7.42208330078125,8,2026,3.0,ha_uniform,0.45833333333333337,0.2762526092201082,0.0
0.5,1.2586604159886903,german_credit,7.42208330078125,9,2026,3.0,ha_uniform,0.45833333333333337,0.276171118290403,0.0
0.5,1.3251383150465925,german_credit,7.42208330078125,10,2026,3.0,ha_uniform,0.4605654761904762,0.27738978763503086,0.0
0.5,1.386802419648509,german_credit,7.42208330078125,11,2026,3.0,ha_uniform,0.4598214285714286,0.2770346739986672,0.0
0.5,1.4480605200563073,german_credit,7.42208330078125,12,2026,3.0,ha_uniform,0.46279761904761907,0.27853152890781785,0.0
0.5,1.5049303993983174,german_credit,7.42208330078125,13,2026,3.0,ha_uniform,0.4665178571428571,0.2805193974437894,0.0
0.5,1.5618002787403271,german_credit,7.42208330078125,14,2026,3.0,ha_uniform,0.46875,0.2836164747456572,0.0
0.5,1.6158412641203976,german_credit,7.42208330078125,15,2026,3.0,ha_uniform,0.47098214285714285,0.2838626383940728,0.0
0.5,1.6679828413145072,german_credit,7.42208330078125,16,2026,3.0,ha_uniform,0.46875,0.28304147115901146,0.0
0.5,1.7201244185086169,german_credit,7.42208330078125,17,2026,3.0,ha_uniform,0.47172619047619047,0.28608473890564695,0.0
0.5,1.7716678393695688,german_credit,7.42208330078125,18,2026,3.0,ha_uniform,0.4806547619047619,0.2912031120986755,0.0
0.5,1.8186824659226537,german_credit,7.42208330078125,19,2026,3.0,ha_uniform,0.48139880952380953,0.291465440416586,0.0
0.5,1.8656970924757381,german_credit,7.42208330078125,20,2026,3.0,ha_uniform,0.4821428571428571,0.2921873995319052,0.0
0.5,1.9123301847324878,german_credit,7.42208330078125,21,2026,3.0,ha_uniform,0.48511904761904756,0.29415871250677295,0.0
0.5,1.9580115784385852,german_credit,7.42208330078125,22,2026,3.0,ha_uniform,0.48735119047619047,0.2949848941512211,0.0
0.5,2.0028044285648123,german_credit,7.42208330078125,23,2026,3.0,ha_uniform,0.48735119047619047,0.29574587561070403,0.0
0.5,2.0467768700875677,german_credit,7.42208330078125,24,2026,3.0,ha_uniform,0.49330357142857145,0.2995527456095463,0.0
0.5,2.089916345478384,german_credit,7.42208330078125,25,2026,3.0,ha_uniform,0.4955357142857143,0.30316517286810835,0.0
0.5,2.1323418155166336,german_credit,7.42208330078125,26,2026,3.0,ha_uniform,0.49479166666666674,0.3032921341291017,0.0
0.5,2.1740693204642505,german_credit,7.42208330078125,27,2026,3.0,ha_uniform,0.49851190476190477,0.30570466523034134,0.0
0.5,2.2151390277143266,german_credit,7.42208330078125,28,2026,3.0,ha_uniform,0.5007440476190477,0.3076899474858119,0.0
0.5,2.2555589993111465,german_credit,7.42208330078125,29,2026,3.0,ha_uniform,0.5074404761904763,0.31134795067620646,0.0
