result_row,dataset,method,alpha,seed,target_epsilon,prediction_path,selection_data,variant,threshold,auc,auprc,f1,precision,recall,balanced_accuracy,brier,ece_10
37,default_credit_card_clients,scheduler,0.5,2026,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps3p0_back_loaded_seed2026.csv,validation_only,platt_validation_f1,0.3147638992318309,0.6774496695812707,0.44395853143614317,0.4532967032967033,0.5775962660443408,0.3730218538055765,0.6477777790320414,0.15967022654198926,0.06855686422089044
38,default_credit_card_clients,full_ha_dp,0.5,2026,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed2026.csv,validation_only,raw_fixed_0p5,0.5,0.708030112862762,0.48359739884730174,0.022271714922048998,0.75,0.011303692539562924,0.5051168580395226,0.19038719322103448,0.18340657720009731
38,default_credit_card_clients,full_ha_dp,0.5,2026,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed2026.csv,validation_only,raw_validation_f1,0.0371248369844026,0.708030112862762,0.48359739884730174,0.505564387917329,0.5349032800672834,0.47927656367746796,0.6804685835720958,0.19038719322103448,0.18340657720009731
38,default_credit_card_clients,full_ha_dp,0.5,2026,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed2026.csv,validation_only,platt_fixed_0p5,0.5,0.708030112862762,0.48359739884730174,0.24010056568196103,0.7234848484848485,0.1439336850037679,0.5641560143401035,0.14985830208429407,0.06454875698890511
38,default_credit_card_clients,full_ha_dp,0.5,2026,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed2026.csv,validation_only,platt_validation_f1,0.28509550339775613,0.708030112862762,0.48359739884730174,0.505564387917329,0.5349032800672834,0.47927656367746796,0.6804685835720958,0.14985830208429407,0.06454875698890511
39,default_credit_card_clients,dp_uniform,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps3p0_uniform_seed31415.csv,validation_only,raw_fixed_0p5,0.5,0.677244301831087,0.4544179081348587,0.0,0.0,0.0,0.5,0.21904583496082153,0.21871213824653715
39,default_credit_card_clients,dp_uniform,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps3p0_uniform_seed31415.csv,validation_only,raw_validation_f1,0.0033721866789923,0.677244301831087,0.4544179081348587,0.4439083232810615,0.47586206896551725,0.4159758854559156,0.6429333739284714,0.21904583496082153,0.21871213824653715
39,default_credit_card_clients,dp_uniform,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps3p0_uniform_seed31415.csv,validation_only,platt_fixed_0p5,0.5,0.6772454306683475,0.45441725797495264,0.0015048908954100827,0.5,0.0007535795026375283,0.500269792105267,0.15936036007639212,0.06593393661247819
39,default_credit_card_clients,dp_uniform,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps3p0_uniform_seed31415.csv,validation_only,platt_validation_f1,0.2888332010832804,0.6772454306683475,0.45441725797495264,0.4439083232810615,0.47586206896551725,0.4159758854559156,0.6429333739284714,0.15936036007639212,0.06593393661247819
40,default_credit_card_clients,scheduler,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps3p0_back_loaded_seed31415.csv,validation_only,raw_fixed_0p5,0.5,0.6896451435566533,0.46917183006549523,0.0,0.0,0.0,0.5,0.21929156399627064,0.2190162316715222
40,default_credit_card_clients,scheduler,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps3p0_back_loaded_seed31415.csv,validation_only,raw_validation_f1,0.0035169485337021,0.6896451435566533,0.46917183006549523,0.45271178843567905,0.5586283185840708,0.38055764883195176,0.6475867636413128,0.21929156399627064,0.2190162316715222
40,default_credit_card_clients,scheduler,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps3p0_back_loaded_seed31415.csv,validation_only,platt_fixed_0p5,0.5,0.6896463530251469,0.469171329448126,0.013452914798206279,0.8181818181818182,0.006782215523737754,0.5031771124697653,0.15690029524321691,0.059703583583815764
40,default_credit_card_clients,scheduler,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps3p0_back_loaded_seed31415.csv,validation_only,platt_validation_f1,0.31031711906538006,0.6896463530251469,0.469171329448126,0.45271178843567905,0.5586283185840708,0.38055764883195176,0.6475867636413128,0.15690029524321691,0.059703583583815764
41,default_credit_card_clients,full_ha_dp,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed31415.csv,validation_only,raw_fixed_0p5,0.5,0.6748338311236881,0.4513556438939751,0.0,0.0,0.0,0.5,0.20733601800452625,0.20097913333169404
41,default_credit_card_clients,full_ha_dp,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed31415.csv,validation_only,raw_validation_f1,0.0324986001386734,0.6748338311236881,0.4513556438939751,0.45022717885171415,0.49817184643510054,0.4107008289374529,0.6466087067862955,0.20733601800452625,0.20097913333169404
41,default_credit_card_clients,full_ha_dp,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed31415.csv,validation_only,platt_fixed_0p5,0.5,0.6748338311236881,0.4513556438939751,0.0,0.0,0.0,0.5,0.16024936473177684,0.06852410464330463
41,default_credit_card_clients,full_ha_dp,0.5,31415,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed31415.csv,validation_only,platt_validation_f1,0.2944381863471996,0.6748338311236881,0.4513556438939751,0.45022717885171415,0.49817184643510054,0.4107008289374529,0.6466087067862955,0.16024936473177684,0.06852410464330463
42,default_credit_card_clients,dp_uniform,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps3p0_uniform_seed27182.csv,validation_only,raw_fixed_0p5,0.5,0.6645846338479272,0.4356324272672727,0.0,0.0,0.0,0.5,0.21794893743786187,0.21703163828338073
42,default_credit_card_clients,dp_uniform,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps3p0_uniform_seed27182.csv,validation_only,raw_validation_f1,0.0064753944726308,0.6645846338479272,0.4356324272672727,0.42263180454350624,0.4900596421471173,0.3715146948003014,0.630867554975584,0.21794893743786187,0.21703163828338073
42,default_credit_card_clients,dp_uniform,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps3p0_uniform_seed27182.csv,validation_only,platt_fixed_0p5,0.5,0.664586327103818,0.43563250107677265,0.0015060240963855422,1.0,0.0007535795026375283,0.5003767897513187,0.1608909840771004,0.05793893115559867
42,default_credit_card_clients,dp_uniform,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps3p0_uniform_seed27182.csv,validation_only,platt_validation_f1,0.29728940588515423,0.664586327103818,0.43563250107677265,0.42263180454350624,0.4900596421471173,0.3715146948003014,0.630867554975584,0.1608909840771004,0.05793893115559867
43,default_credit_card_clients,scheduler,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps3p0_back_loaded_seed27182.csv,validation_only,raw_fixed_0p5,0.5,0.6727025057445722,0.4473109893275955,0.0,0.0,0.0,0.5,0.21803513885000408,0.21721855897857975
43,default_credit_card_clients,scheduler,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps3p0_back_loaded_seed27182.csv,validation_only,raw_validation_f1,0.0056586796362082,0.6727025057445722,0.4473109893275955,0.4420529801324503,0.4903581267217631,0.4024114544084401,0.6418220336454783,0.21803513885000408,0.21721855897857975
43,default_credit_card_clients,scheduler,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps3p0_back_loaded_seed27182.csv,validation_only,platt_fixed_0p5,0.5,0.672703473319367,0.4473109893275955,0.00749063670411985,0.625,0.0037678975131876413,0.5015629558184385,0.15915091661998507,0.06061831046534388
43,default_credit_card_clients,scheduler,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps3p0_back_loaded_seed27182.csv,validation_only,platt_validation_f1,0.295654264076093,0.672703473319367,0.4473109893275955,0.4420529801324503,0.4903581267217631,0.4024114544084401,0.6418220336454783,0.15915091661998507,0.06061831046534388
44,default_credit_card_clients,full_ha_dp,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed27182.csv,validation_only,raw_fixed_0p5,0.5,0.6751268450240289,0.4513432244623018,0.0,0.0,0.0,0.5,0.2153903611957974,0.21390988616625023
44,default_credit_card_clients,full_ha_dp,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed27182.csv,validation_only,raw_validation_f1,0.0094622973788246,0.6751268450240289,0.4513432244623018,0.44726407613005553,0.4719665271966527,0.4250188394875659,0.6449939050851055,0.2153903611957974,0.21390988616625023
44,default_credit_card_clients,full_ha_dp,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed27182.csv,validation_only,platt_fixed_0p5,0.5,0.6751273288114262,0.45134322446230174,0.01195814648729447,0.7272727272727273,0.006028636021100226,0.5026933250723947,0.15815707140558177,0.06246088502822257
44,default_credit_card_clients,full_ha_dp,0.5,27182,3.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps3p0_back_loaded_seed27182.csv,validation_only,platt_validation_f1,0.28988294771329043,0.6751273288114262,0.45134322446230174,0.44726407613005553,0.4719665271966527,0.4250188394875659,0.6449939050851055,0.15815707140558177,0.06246088502822257
45,default_credit_card_clients,dp_uniform,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed42.csv,validation_only,raw_fixed_0p5,0.5,0.6579482802244967,0.43342123886792416,0.0,0.0,0.0,0.5,0.21539374990034996,0.2141410395966196
45,default_credit_card_clients,dp_uniform,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed42.csv,validation_only,raw_validation_f1,0.0091423219209454,0.6579482802244967,0.43342123886792416,0.44342762063227953,0.4948932219127205,0.40165787490580257,0.6426222180007293,0.21539374990034996,0.2141410395966196
45,default_credit_card_clients,dp_uniform,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed42.csv,validation_only,platt_fixed_0p5,0.5,0.6579482802244967,0.43342123886792416,0.0,0.0,0.0,0.5,0.16140631939620198,0.07377410218273216
45,default_credit_card_clients,dp_uniform,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed42.csv,validation_only,platt_validation_f1,0.2858153956922614,0.6579482802244967,0.43342123886792416,0.44342762063227953,0.4948932219127205,0.40165787490580257,0.6426222180007293,0.16140631939620198,0.07377410218273216
46,default_credit_card_clients,scheduler,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed42.csv,validation_only,raw_fixed_0p5,0.5,0.6616424807908182,0.43983635845627206,0.0,0.0,0.0,0.5,0.21595722660719563,0.21489105259424585
46,default_credit_card_clients,scheduler,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed42.csv,validation_only,raw_validation_f1,0.0097465753171376,0.6616424807908182,0.43983635845627206,0.44505494505494503,0.5670945157526255,0.36623963828183875,0.6434236924557064,0.21595722660719563,0.21489105259424585
46,default_credit_card_clients,scheduler,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed42.csv,validation_only,platt_fixed_0p5,0.5,0.6616424807908182,0.4398363584562721,0.0,0.0,0.0,0.5,0.16071385968232624,0.0737842260499783
46,default_credit_card_clients,scheduler,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed42.csv,validation_only,platt_validation_f1,0.3001724073584589,0.6616424807908182,0.4398363584562721,0.44505494505494503,0.5670945157526255,0.36623963828183875,0.6434236924557064,0.16071385968232624,0.0737842260499783
47,default_credit_card_clients,full_ha_dp,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed42.csv,validation_only,raw_fixed_0p5,0.5,0.6727251631210156,0.45134111600681326,0.0,0.0,0.0,0.5,0.19988205202350084,0.19301804127905822
47,default_credit_card_clients,full_ha_dp,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed42.csv,validation_only,raw_validation_f1,0.0377840514919191,0.6727251631210156,0.45134111600681326,0.4689194826866917,0.525233644859813,0.4235116804822909,0.6574010360468378,0.19988205202350084,0.19301804127905822
47,default_credit_card_clients,full_ha_dp,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed42.csv,validation_only,platt_fixed_0p5,0.5,0.6727251631210156,0.45134111600681326,0.0,0.0,0.0,0.5,0.15864034230626664,0.07518557553765619
47,default_credit_card_clients,full_ha_dp,0.5,42,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed42.csv,validation_only,platt_validation_f1,0.2922949539633972,0.6727251631210156,0.45134111600681326,0.4689194826866917,0.525233644859813,0.4235116804822909,0.6574010360468378,0.15864034230626664,0.07518557553765619
48,default_credit_card_clients,dp_uniform,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed123.csv,validation_only,raw_fixed_0p5,0.5,0.6728093421281582,0.45614871544557306,0.0,0.0,0.0,0.5,0.21407292723248256,0.21264083079943696
48,default_credit_card_clients,dp_uniform,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed123.csv,validation_only,raw_validation_f1,0.013084742687208,0.6728093421281582,0.45614871544557306,0.448,0.5460455037919827,0.37980406932931426,0.6450700209689585,0.21407292723248256,0.21264083079943696
48,default_credit_card_clients,dp_uniform,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed123.csv,validation_only,platt_fixed_0p5,0.5,0.6728093421281582,0.45614871544557306,0.0811965811965812,0.7402597402597403,0.04295403165033911,0.5193370629041338,0.15721526764542096,0.06228863140600562
48,default_credit_card_clients,dp_uniform,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed123.csv,validation_only,platt_validation_f1,0.31389309303470403,0.6728093421281582,0.45614871544557306,0.448,0.5460455037919827,0.37980406932931426,0.6450700209689585,0.15721526764542096,0.06228863140600562
49,default_credit_card_clients,scheduler,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed123.csv,validation_only,raw_fixed_0p5,0.5,0.6802349142591658,0.4638921056431188,0.0,0.0,0.0,0.5,0.21462639292367386,0.2133754389121915
49,default_credit_card_clients,scheduler,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed123.csv,validation_only,raw_validation_f1,0.0113850611389253,0.6802349142591658,0.4638921056431188,0.4614019520851819,0.5609492988133765,0.3918613413715147,0.65238262874268,0.21462639292367386,0.2133754389121915
49,default_credit_card_clients,scheduler,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed123.csv,validation_only,platt_fixed_0p5,0.5,0.6802344304717685,0.4638918831242047,0.11952744961779013,0.7678571428571429,0.06480783722682742,0.5296219798160673,0.15561360056723614,0.060794121381960456
49,default_credit_card_clients,scheduler,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed123.csv,validation_only,platt_validation_f1,0.31238073279308176,0.6802344304717685,0.4638918831242047,0.4614019520851819,0.5609492988133765,0.3918613413715147,0.65238262874268,0.15561360056723614,0.060794121381960456
50,default_credit_card_clients,full_ha_dp,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed123.csv,validation_only,raw_fixed_0p5,0.5,0.6791658247422099,0.46156767180582176,0.0,0.0,0.0,0.5,0.21396265273736503,0.21236208569798518
50,default_credit_card_clients,full_ha_dp,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed123.csv,validation_only,raw_validation_f1,0.0131628459771719,0.6791658247422099,0.46156767180582176,0.45474613686534215,0.5490405117270789,0.38809344385832706,0.6487867176492577,0.21396265273736503,0.21236208569798518
50,default_credit_card_clients,full_ha_dp,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed123.csv,validation_only,platt_fixed_0p5,0.5,0.6791658247422099,0.4615676718058218,0.10666666666666667,0.7755102040816326,0.05727204220045215,0.5262820728870867,0.15599681422487283,0.05900345757982114
50,default_credit_card_clients,full_ha_dp,0.5,123,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed123.csv,validation_only,platt_validation_f1,0.31289363871529335,0.6791658247422099,0.4615676718058218,0.45474613686534215,0.5490405117270789,0.38809344385832706,0.6487867176492577,0.15599681422487283,0.05900345757982114
51,default_credit_card_clients,dp_uniform,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed2026.csv,validation_only,raw_fixed_0p5,0.5,0.6736215405371104,0.4405915978523035,0.0,0.0,0.0,0.5,0.21953938677857002,0.21917950163109168
51,default_credit_card_clients,dp_uniform,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed2026.csv,validation_only,raw_validation_f1,0.0025985430893969,0.6736215405371104,0.4405915978523035,0.44280155642023344,0.4577634754625905,0.4287867370007536,0.6422769550614724,0.21953938677857002,0.21917950163109168
51,default_credit_card_clients,dp_uniform,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed2026.csv,validation_only,platt_fixed_0p5,0.5,0.6736204116998499,0.44059120527174855,0.0,0.0,0.0,0.5,0.16079442008283631,0.0718288314918948
51,default_credit_card_clients,dp_uniform,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed2026.csv,validation_only,platt_validation_f1,0.28685643437734926,0.6736204116998499,0.44059120527174855,0.44280155642023344,0.4577634754625905,0.4287867370007536,0.6422769550614724,0.16079442008283631,0.0718288314918948
52,default_credit_card_clients,scheduler,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed2026.csv,validation_only,raw_fixed_0p5,0.5,0.692582942527186,0.45984876153887655,0.0,0.0,0.0,0.5,0.2195598238668922,0.21928498144225847
52,default_credit_card_clients,scheduler,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed2026.csv,validation_only,raw_validation_f1,0.0022595677364685,0.692582942527186,0.45984876153887655,0.4631738800303721,0.4667176740627391,0.45968349660889224,0.6552643890063506,0.2195598238668922,0.21928498144225847
52,default_credit_card_clients,scheduler,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed2026.csv,validation_only,platt_fixed_0p5,0.5,0.6925845551518439,0.45984869479926926,0.0045045045045045045,0.6,0.002260738507912585,0.5009163739618527,0.15678226193375783,0.06822321909003812
52,default_credit_card_clients,scheduler,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed2026.csv,validation_only,platt_validation_f1,0.2921841487310099,0.6925845551518439,0.45984869479926926,0.4631738800303721,0.4667176740627391,0.45968349660889224,0.6552643890063506,0.15678226193375783,0.06822321909003812
53,default_credit_card_clients,full_ha_dp,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed2026.csv,validation_only,raw_fixed_0p5,0.5,0.7169297851935577,0.4919568731915537,0.07137758743754462,0.6756756756756757,0.037678975131876416,0.5162715440606953,0.18240349662471916,0.1740009143246324
53,default_credit_card_clients,full_ha_dp,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed2026.csv,validation_only,raw_validation_f1,0.0332055867702328,0.7169297851935577,0.4919568731915537,0.5023941068139963,0.49135446685878964,0.5139412207987942,0.6814302722868356,0.18240349662471916,0.1740009143246324
53,default_credit_card_clients,full_ha_dp,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed2026.csv,validation_only,platt_fixed_0p5,0.5,0.7169297851935577,0.4919568731915537,0.28502705953096813,0.7053571428571429,0.1785983421250942,0.5787064041034202,0.14750571186664735,0.06057156624506651
53,default_credit_card_clients,full_ha_dp,0.5,2026,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed2026.csv,validation_only,platt_validation_f1,0.2640050352139332,0.7169297851935577,0.4919568731915537,0.5023941068139963,0.49135446685878964,0.5139412207987942,0.6814302722868356,0.14750571186664735,0.06057156624506651
54,default_credit_card_clients,dp_uniform,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed31415.csv,validation_only,raw_fixed_0p5,0.5,0.6848941900520087,0.4608894673989817,0.0,0.0,0.0,0.5,0.21931873039382957,0.21908900824502506
54,default_credit_card_clients,dp_uniform,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed31415.csv,validation_only,raw_validation_f1,0.0035211504737231,0.6848941900520087,0.4608894673989817,0.44249422632794455,0.5715990453460621,0.36096458176337604,0.6420701359490966,0.21931873039382957,0.21908900824502506
54,default_credit_card_clients,dp_uniform,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed31415.csv,validation_only,platt_fixed_0p5,0.5,0.6848971734076258,0.4608880875243635,0.0045045045045045045,0.6,0.002260738507912585,0.5009163739618527,0.1586625157152206,0.06623131202377339
54,default_credit_card_clients,dp_uniform,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_dp_uniform_eps5p0_uniform_seed31415.csv,validation_only,platt_validation_f1,0.30696517598090556,0.6848971734076258,0.4608880875243635,0.44249422632794455,0.5715990453460621,0.36096458176337604,0.6420701359490966,0.1586625157152206,0.06623131202377339
55,default_credit_card_clients,scheduler,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed31415.csv,validation_only,raw_fixed_0p5,0.5,0.6978388088122197,0.4752704804852115,0.0,0.0,0.0,0.5,0.21952681086208325,0.219336957087252
55,default_credit_card_clients,scheduler,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed31415.csv,validation_only,raw_validation_f1,0.0028491520284409,0.6978388088122197,0.4752704804852115,0.4562637362637363,0.5474683544303798,0.3911077618688772,0.649651890778222,0.21952681086208325,0.219336957087252
55,default_credit_card_clients,scheduler,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed31415.csv,validation_only,platt_fixed_0p5,0.5,0.6978383250248223,0.4752689880857386,0.006001500375093774,0.6666666666666666,0.003014318010550113,0.5012931637131715,0.15612285562153233,0.059886961528576775
55,default_credit_card_clients,scheduler,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_scheduler_eps5p0_back_loaded_seed31415.csv,validation_only,platt_validation_f1,0.3085837120210025,0.6978383250248223,0.4752689880857386,0.4562637362637363,0.5474683544303798,0.3911077618688772,0.649651890778222,0.15612285562153233,0.059886961528576775
56,default_credit_card_clients,full_ha_dp,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed31415.csv,validation_only,raw_fixed_0p5,0.5,0.6490261924109562,0.4403401533408073,0.0,0.0,0.0,0.5,0.17386764907133503,0.10305771402052422
56,default_credit_card_clients,full_ha_dp,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed31415.csv,validation_only,raw_validation_f1,0.1532932149002916,0.6490261924109562,0.4403401533408073,0.4386887899635775,0.4737762237762238,0.4084400904295403,0.6398074622915945,0.17386764907133503,0.10305771402052422
56,default_credit_card_clients,full_ha_dp,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed31415.csv,validation_only,platt_fixed_0p5,0.5,0.6490261924109562,0.4403401533408073,0.019345238095238096,0.7647058823529411,0.009796533534287867,0.5044702761829367,0.16161606044120302,0.07367432999869541
56,default_credit_card_clients,full_ha_dp,0.5,31415,5.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p5_EPS_full_ha_dp_eps5p0_back_loaded_seed31415.csv,validation_only,platt_validation_f1,0.2805586261009634,0.6490261924109562,0.4403401533408073,0.4386887899635775,0.4737762237762238,0.4084400904295403,0.6398074622915945,0.16161606044120302,0.07367432999869541
